Chave,TUD,Stemmer
201500721378443638191,511,RSLP
201500721378443638191,620,RSLPS
201500721378443638191,608,UniNE
201500721711443638331,478,NoStem
201500721711443638331,409,Porter
201500721711443638331,385,RSLP
201500721711443638331,455,RSLPS
201500721711443638331,445,UniNE
201500721876443640222,561,NoStem
201500721876443640222,486,Porter
201500721876443640222,458,RSLP
201500721876443640222,528,RSLPS
201500721876443640222,521,UniNE
201500722016443638531,1289,NoStem
201500722016443638531,1026,Porter
201500722016443638531,944,RSLP
201500722016443638531,1206,RSLPS
201500722016443638531,1153,UniNE
201500722981443638261,321,NoStem
201500722981443638261,294,Porter
201500722981443638261,277,RSLP
201500722981443638261,305,RSLPS
201500722981443638261,303,UniNE
201500800142443637201,824,NoStem
201500800142443637201,687,Porter
201500800142443637201,624,RSLP
201500800142443637201,778,RSLPS
201500800142443637201,752,UniNE
201500801507443640781,732,NoStem
201500801507443640781,626,Porter
201500801507443640781,590,RSLP
201500801507443640781,699,RSLPS
201500801507443640781,684,UniNE
201500801779443635941,998,NoStem
201500801779443635941,820,Porter
201500801779443635941,759,RSLP
201500801779443635941,934,RSLPS
201500801779443635941,897,UniNE
201500802366443638441,671,NoStem
201500802366443638441,568,Porter
201500802366443638441,536,RSLP
201500802366443638441,639,RSLPS
201500802366443638441,623,UniNE
201500803339443636482,786,NoStem
201500803339443636482,663,Porter
201500803339443636482,602,RSLP
201500803339443636482,738,RSLPS
201500803339443636482,713,UniNE
201500803726443636711,550,NoStem
201500803726443636711,480,Porter
201500803726443636711,457,RSLP
201500803726443636711,535,RSLPS
201500803726443636711,525,UniNE
201500804021443638831,835,NoStem
201500804021443638831,711,Porter
201500804021443638831,666,RSLP
201500804021443638831,796,RSLPS
201500804021443638831,780,UniNE
201500804138443636161,718,NoStem
201500804138443636161,609,Porter
201500804138443636161,572,RSLP
201500804138443636161,684,RSLPS
201500804138443636161,670,UniNE
201500804475443641002,594,NoStem
201500804475443641002,520,Porter
201500804475443641002,481,RSLP
201500804475443641002,564,RSLPS
201500804475443641002,553,UniNE
201500804565443636492,1146,NoStem
201500804565443636492,952,Porter
201500804565443636492,876,RSLP
201500804565443636492,1069,RSLPS
201500804565443636492,1030,UniNE
201500805050443637421,620,NoStem
201500805050443637421,550,Porter
201500805050443637421,503,RSLP
201500805050443637421,582,RSLPS
201500805050443637421,571,UniNE
201500807335443636521,1027,NoStem
201500807335443636521,849,Porter
201500807335443636521,779,RSLP
201500807335443636521,956,RSLPS
201500807335443636521,922,UniNE
201500807695443638161,1248,NoStem
201500807695443638161,1024,Porter
201500807695443638161,941,RSLP
201500807695443638161,1156,RSLPS
201500807695443638161,1111,UniNE
201500808252443637291,918,NoStem
201500808252443637291,805,Porter
201500808252443637291,742,RSLP
201500808252443637291,875,RSLPS
201500808252443637291,853,UniNE
201500808508443641451,886,NoStem
201500808508443641451,748,Porter
201500808508443641451,695,RSLP
201500808508443641451,827,RSLPS
201500808508443641451,807,UniNE
201500808699443637711,1963,NoStem
201500808699443637711,1528,Porter
201500808699443637711,1389,RSLP
201500808699443637711,1807,RSLPS
201500808699443637711,1711,UniNE
201500808742443637141,950,NoStem
201500808742443637141,784,Porter
201500808742443637141,732,RSLP
201500808742443637141,900,RSLPS
201500808742443637141,868,UniNE
201500809155443637911,1101,NoStem
201500809155443637911,893,Porter
201500809155443637911,839,RSLP
201500809155443637911,1036,RSLPS
201500809155443637911,996,UniNE
201500809167443640121,954,NoStem
201500809167443640121,817,Porter
201500809167443640121,778,RSLP
201500809167443640121,912,RSLPS
201500809167443640121,883,UniNE
201500809749443636872,905,NoStem
201500809749443636872,768,Porter
201500809749443636872,705,RSLP
201500809749443636872,852,RSLPS
201500809749443636872,831,UniNE
201500810020443637401,569,NoStem
201500810020443637401,503,Porter
201500810020443637401,468,RSLP
201500810020443637401,544,RSLPS
201500810020443637401,531,UniNE
201500810050443637011,483,NoStem
201500810050443637011,438,Porter
201500810050443637011,412,RSLP
201500810050443637011,469,RSLPS
201500810050443637011,458,UniNE
201500810097443637292,994,NoStem
201500810097443637292,827,Porter
201500810097443637292,775,RSLP
201500810097443637292,940,RSLPS
201500810097443637292,913,UniNE
201500810263443637391,1295,NoStem
201500810263443637391,1041,Porter
201500810263443637391,945,RSLP
201500810263443637391,1198,RSLPS
201500810263443637391,1145,UniNE
201500810372443636901,2448,NoStem
201500810372443636901,1845,Porter
201500810372443636901,1708,RSLP
201500810372443636901,2263,RSLPS
201500810372443636901,2123,UniNE
201500811355443640961,1021,NoStem
201500811355443640961,852,Porter
201500811355443640961,797,RSLP
201500811355443640961,957,RSLPS
201500811355443640961,935,UniNE
201500811445443637401,1161,NoStem
201500811445443637401,927,Porter
201500811445443637401,858,RSLP
201500811445443637401,1097,RSLPS
201500811445443637401,1058,UniNE
201500812100443637841,1728,NoStem
201500812100443637841,1309,Porter
201500812100443637841,1199,RSLP
201500812100443637841,1583,RSLPS
201500812100443637841,1504,UniNE
201500814254443638961,1102,NoStem
201500814254443638961,903,Porter
201500814254443638961,836,RSLP
201500814254443638961,1036,RSLPS
201500814254443638961,993,UniNE
201500814540443638181,505,NoStem
201500814540443638181,441,Porter
201500814540443638181,414,RSLP
201500814540443638181,481,RSLPS
201500814540443638181,470,UniNE
201500814993443638331,429,NoStem
201500814993443638331,376,Porter
201500814993443638331,350,RSLP
201500814993443638331,409,RSLPS
201500814993443638331,399,UniNE
201500815635443637571,1385,NoStem
201500815635443637571,1116,Porter
201500815635443637571,1035,RSLP
201500815635443637571,1299,RSLPS
201500815635443637571,1252,UniNE
201500816551443637551,786,NoStem
201500816551443637551,685,Porter
201500816551443637551,630,RSLP
201500816551443637551,747,RSLPS
201500816551443637551,735,UniNE
201500817113443638751,922,NoStem
201500817113443638751,805,Porter
201500817113443638751,748,RSLP
201500817113443638751,875,RSLPS
201500817113443638751,848,UniNE
201500817136443639301,1805,NoStem
201500817136443639301,1435,Porter
201500817136443639301,1314,RSLP
201500817136443639301,1694,RSLPS
201500817136443639301,1599,UniNE
201500818226443638251,649,NoStem
201500818226443638251,565,Porter
201500818226443638251,530,RSLP
201500818226443638251,630,RSLPS
201500818226443638251,615,UniNE
201500818419443638131,1269,NoStem
201500818419443638131,1022,Porter
201500818419443638131,934,RSLP
201500818419443638131,1192,RSLPS
201500818419443638131,1140,UniNE
201500818612443637832,661,NoStem
201500818612443637832,566,Porter
201500818612443637832,520,RSLP
201500818612443637832,621,RSLPS
201500818612443637832,608,UniNE
201500819345443640351,430,NoStem
201500819345443640351,385,Porter
201500819345443640351,360,RSLP
201500819345443640351,416,RSLPS
201500819345443640351,412,UniNE
201500819541443639811,711,NoStem
201500819541443639811,583,Porter
201500819541443639811,538,RSLP
201500819541443639811,673,RSLPS
201500819541443639811,648,UniNE
201500820497443638161,540,NoStem
201500820497443638161,476,Porter
201500820497443638161,448,RSLP
201500820497443638161,519,RSLPS
201500820497443638161,512,UniNE
201500820736443639701,946,NoStem
201500820736443639701,797,Porter
201500820736443639701,747,RSLP
201500820736443639701,890,RSLPS
201500820736443639701,857,UniNE
201500820741443638191,890,NoStem
201500820741443638191,754,Porter
201500820741443638191,703,RSLP
201500820741443638191,854,RSLPS
201500820741443638191,825,UniNE
201500820977443640681,1152,NoStem
201500820977443640681,940,Porter
201500820977443640681,858,RSLP
201500820977443640681,1096,RSLPS
201500820977443640681,1039,UniNE
201500821514443641191,731,NoStem
201500821514443641191,630,Porter
201500821514443641191,583,RSLP
201500821514443641191,691,RSLPS
201500821514443641191,679,UniNE
201500821729443638191,397,NoStem
201500821729443638191,362,Porter
201500821729443638191,342,RSLP
201500821729443638191,381,RSLPS
201500821729443638191,373,UniNE
201500822454443638181,442,NoStem
201500822454443638181,390,Porter
201500822454443638181,362,RSLP
201500822454443638181,417,RSLPS
201500822454443638181,412,UniNE
201500822467443641552,793,NoStem
201500822467443641552,667,Porter
201500822467443641552,635,RSLP
201500822467443641552,748,RSLPS
201500822467443641552,727,UniNE
201500822684443638481,654,NoStem
201500822684443638481,570,Porter
201500822684443638481,532,RSLP
201500822684443638481,629,RSLPS
201500822684443638481,619,UniNE
201500822691443640051,1458,NoStem
201500822691443640051,1160,Porter
201500822691443640051,1071,RSLP
201500822691443640051,1359,RSLPS
201500822691443640051,1293,UniNE
201500822813443638441,569,NoStem
201500822813443638441,495,Porter
201500822813443638441,456,RSLP
201500822813443638441,534,RSLPS
201500822813443638441,517,UniNE
201500822960443638441,1014,NoStem
201500822960443638441,835,Porter
201500822960443638441,771,RSLP
201500822960443638441,941,RSLPS
201500822960443638441,910,UniNE
201500823102443639861,532,NoStem
201500823102443639861,460,Porter
201500823102443639861,434,RSLP
201500823102443639861,509,RSLPS
201500823102443639861,501,UniNE
1996300841332606142,1961,NoStem
1996300841332606142,1463,Porter
1996300841332606142,1340,RSLP
1996300841332606142,1816,RSLPS
1996300841332606142,1736,UniNE
1997102156330572181,53,NoStem
1997102156330572181,49,Porter
1997102156330572181,49,RSLP
1997102156330572181,52,RSLPS
1997102156330572181,52,UniNE
1997102801330573021,50,NoStem
1997102801330573021,49,Porter
1997102801330573021,50,RSLP
1997102801330573021,50,RSLPS
1997102801330573021,50,UniNE
1997102836330580641,78,NoStem
1997102836330580641,78,Porter
1997102836330580641,77,RSLP
1997102836330580641,78,RSLPS
1997102836330580641,77,UniNE
1997201302330575241,69,NoStem
1997201302330575241,64,Porter
1997201302330575241,62,RSLP
1997201302330575241,66,RSLPS
1997201302330575241,67,UniNE
1997201959330576001,73,NoStem
1997201959330576001,72,Porter
1997201959330576001,69,RSLP
1997201959330576001,72,RSLPS
1997201959330576001,73,UniNE
1997202403330576081,41,NoStem
1997202403330576081,39,Porter
1997202403330576081,39,RSLP
1997202403330576081,41,RSLPS
1997202403330576081,41,UniNE
1997202597330581741,58,NoStem
1997202597330581741,57,Porter
1997202597330581741,54,RSLP
1997202597330581741,56,RSLPS
1997202597330581741,58,UniNE
1997202930330576771,57,NoStem
1997202930330576771,55,Porter
1997202930330576771,53,RSLP
1997202930330576771,56,RSLPS
1997202930330576771,57,UniNE
1997203258330575161,71,NoStem
1997203258330575161,68,Porter
1997203258330575161,63,RSLP
1997203258330575161,69,RSLPS
1997203258330575161,69,UniNE
1998100299330574141,53,NoStem
1998100299330574141,50,Porter
1998100299330574141,47,RSLP
1998100299330574141,52,RSLPS
1998100299330574141,52,UniNE
1998100975330574631,62,NoStem
1998100975330574631,60,Porter
1998100975330574631,60,RSLP
1998100975330574631,62,RSLPS
1998100975330574631,62,UniNE
1998101185330574851,65,NoStem
1998101185330574851,64,Porter
1998101185330574851,63,RSLP
1998101185330574851,64,RSLPS
1998101185330574851,65,UniNE
1998101430330579521,41,NoStem
1998101430330579521,40,Porter
1998101430330579521,39,RSLP
1998101430330579521,41,RSLPS
1998101430330579521,41,UniNE
1998103252330576101,31,NoStem
1998103252330576101,30,Porter
1998103252330576101,31,RSLP
1998103252330576101,31,RSLPS
1998103252330576101,31,UniNE
1998104470330578131,45,NoStem
1998104470330578131,44,Porter
1998104470330578131,44,RSLP
1998104470330578131,45,RSLPS
1998104470330578131,45,UniNE
1998200155330577761,72,NoStem
1998200155330577761,70,Porter
1998200155330577761,67,RSLP
1998200155330577761,72,RSLPS
1998200155330577761,72,UniNE
1998200192330575721,97,NoStem
1998200192330575721,94,Porter
1998200192330575721,92,RSLP
1998200192330575721,96,RSLPS
1998200192330575721,95,UniNE
1998200231330575721,104,NoStem
1998200231330575721,99,Porter
1998200231330575721,96,RSLP
1998200231330575721,102,RSLPS
1998200231330575721,103,UniNE
1998200582330578111,76,NoStem
1998200582330578111,73,Porter
1998200582330578111,70,RSLP
1998200582330578111,74,RSLPS
1998200582330578111,74,UniNE
1998200923330579791,104,NoStem
1998200923330579791,100,Porter
1998200923330579791,98,RSLP
1998200923330579791,103,RSLPS
1998200923330579791,102,UniNE
1998202547330577901,102,NoStem
1998202547330577901,102,Porter
1998202547330577901,99,RSLP
1998202547330577901,101,RSLPS
1998202547330577901,101,UniNE
1998202574330578871,67,NoStem
1998202574330578871,65,Porter
1998202574330578871,60,RSLP
1998202574330578871,64,RSLPS
1998202574330578871,65,UniNE
1998202623330581541,60,NoStem
1998202623330581541,57,Porter
1998202623330581541,57,RSLP
1998202623330581541,60,RSLPS
1998202623330581541,59,UniNE
1998203078330576141,80,NoStem
1998203078330576141,80,Porter
1998203078330576141,75,RSLP
1998203078330576141,78,RSLPS
1998203078330576141,79,UniNE
1998203457330579641,124,NoStem
1998203457330579641,120,Porter
1998203457330579641,111,RSLP
1998203457330579641,120,RSLPS
1998203457330579641,120,UniNE
1998203652330578741,183,NoStem
1998203652330578741,174,Porter
1998203652330578741,168,RSLP
1998203652330578741,177,RSLPS
1998203652330578741,178,UniNE
1998203839330580561,91,NoStem
1998203839330580561,89,Porter
1998203839330580561,87,RSLP
1998203839330580561,89,RSLPS
1998203839330580561,89,UniNE
1998204612330576911,102,NoStem
1998204612330576911,100,Porter
1998204612330576911,95,RSLP
1998204612330576911,98,RSLPS
1998204612330576911,100,UniNE
1998300262330578341,30,NoStem
1998300262330578341,30,Porter
1998300262330578341,29,RSLP
1998300262330578341,30,RSLPS
1998300262330578341,29,UniNE
1998300320330575801,45,NoStem
1998300320330575801,45,Porter
1998300320330575801,44,RSLP
1998300320330575801,45,RSLPS
1998300320330575801,44,UniNE
1998301320330549571,47,NoStem
1998301320330549571,44,Porter
1998301320330549571,44,RSLP
1998301320330549571,47,RSLPS
1998301320330549571,46,UniNE
1998301324330550271,26,NoStem
1998301324330550271,26,Porter
1998301324330550271,25,RSLP
1998301324330550271,26,RSLPS
1998301324330550271,25,UniNE
1998301373330550761,40,NoStem
1998301373330550761,39,Porter
1998301373330550761,38,RSLP
1998301373330550761,40,RSLPS
1998301373330550761,39,UniNE
1998301386330553281,37,NoStem
1998301386330553281,36,Porter
1998301386330553281,34,RSLP
1998301386330553281,36,RSLPS
1998301386330553281,36,UniNE
1998403330330576381,53,NoStem
1998403330330576381,51,Porter
1998403330330576381,49,RSLP
1998403330330576381,52,RSLPS
1998403330330576381,52,UniNE
1999101425330578131,73,NoStem
1999101425330578131,71,Porter
1999101425330578131,68,RSLP
1999101425330578131,71,RSLPS
1999101425330578131,72,UniNE
1999102412330580641,118,NoStem
1999102412330580641,113,Porter
1999102412330580641,107,RSLP
1999102412330580641,115,RSLPS
1999102412330580641,114,UniNE
1999103680330579661,103,NoStem
1999103680330579661,99,Porter
1999103680330579661,94,RSLP
1999103680330579661,98,RSLPS
1999103680330579661,100,UniNE
1999103849330581201,24,NoStem
1999103849330581201,23,Porter
1999103849330581201,22,RSLP
1999103849330581201,24,RSLPS
1999103849330581201,23,UniNE
1999200163330577961,64,NoStem
1999200163330577961,61,Porter
1999200163330577961,58,RSLP
1999200163330577961,63,RSLPS
1999200163330577961,64,UniNE
1999200522330580641,119,NoStem
1999200522330580641,110,Porter
1999200522330580641,109,RSLP
1999200522330580641,117,RSLPS
1999200522330580641,116,UniNE
1999200990330578311,80,NoStem
1999200990330578311,78,Porter
1999200990330578311,77,RSLP
1999200990330578311,80,RSLPS
1999200990330578311,79,UniNE
1999201820330579301,73,NoStem
1999201820330579301,72,Porter
1999201820330579301,68,RSLP
1999201820330579301,73,RSLPS
1999201820330579301,73,UniNE
1999202007330580001,55,NoStem
1999202007330580001,55,Porter
1999202007330580001,53,RSLP
1999202007330580001,54,RSLPS
1999202007330580001,55,UniNE
1999202294330579921,58,NoStem
1999202294330579921,57,Porter
1999202294330579921,54,RSLP
1999202294330579921,58,RSLPS
1999202294330579921,58,UniNE
1999202897330583141,70,NoStem
1999202897330583141,65,Porter
1999202897330583141,63,RSLP
1999202897330583141,69,RSLPS
1999202897330583141,69,UniNE
1999204143330582381,59,NoStem
1999204143330582381,58,Porter
1999204143330582381,56,RSLP
1999204143330582381,59,RSLPS
1999204143330582381,59,UniNE
1999205000330585321,98,NoStem
1999205000330585321,97,Porter
1999205000330585321,88,RSLP
1999205000330585321,95,RSLPS
1999205000330585321,97,UniNE
1999205049330581671,88,NoStem
1999205049330581671,87,Porter
1999205049330581671,83,RSLP
1999205049330581671,86,RSLPS
1999205049330581671,86,UniNE
1999205163330586781,235,NoStem
1999205163330586781,221,Porter
1999205163330586781,204,RSLP
1999205163330586781,222,RSLPS
1999205163330586781,226,UniNE
1999205261330583371,66,NoStem
1999205261330583371,64,Porter
1999205261330583371,62,RSLP
1999205261330583371,65,RSLPS
1999205261330583371,66,UniNE
1999300025330577711,54,NoStem
1999300025330577711,54,Porter
1999300025330577711,51,RSLP
1999300025330577711,52,RSLPS
1999300025330577711,54,UniNE
1999300063330577761,54,NoStem
1999300063330577761,52,Porter
1999300063330577761,50,RSLP
1999300063330577761,52,RSLPS
1999300063330577761,53,UniNE
1999300097330577781,49,NoStem
1999300097330577781,48,Porter
1999300097330577781,48,RSLP
1999300097330577781,49,RSLPS
1999300097330577781,48,UniNE
1999300215330580151,31,NoStem
1999300215330580151,31,Porter
1999300215330580151,31,RSLP
1999300215330580151,31,RSLPS
1999300215330580151,31,UniNE
1999300725330579321,52,NoStem
1999300725330579321,52,Porter
1999300725330579321,50,RSLP
1999300725330579321,50,RSLPS
1999300725330579321,52,UniNE
1999300734332611437,1432,NoStem
1999300734332611437,1088,Porter
1999300734332611437,1003,RSLP
1999300734332611437,1307,RSLPS
1999300734332611437,1245,UniNE
1999301407330578481,33,NoStem
1999301407330578481,33,Porter
1999301407330578481,32,RSLP
1999301407330578481,33,RSLPS
1999301407330578481,32,UniNE
1999302660330579251,50,NoStem
1999302660330579251,48,Porter
1999302660330579251,48,RSLP
1999302660330579251,50,RSLPS
1999302660330579251,49,UniNE
1999302671330579251,35,NoStem
1999302671330579251,35,Porter
1999302671330579251,33,RSLP
1999302671330579251,34,RSLPS
1999302671330579251,35,UniNE
1999303595330580001,28,NoStem
1999303595330580001,27,Porter
1999303595330580001,26,RSLP
1999303595330580001,28,RSLPS
1999303595330580001,28,UniNE
1999305151330580561,37,NoStem
1999305151330580561,36,Porter
1999305151330580561,36,RSLP
1999305151330580561,37,RSLPS
1999305151330580561,37,UniNE
2000101134330584991,40,NoStem
2000101134330584991,40,Porter
2000101134330584991,40,RSLP
2000101134330584991,40,RSLPS
2000101134330584991,40,UniNE
2000200055330581191,93,NoStem
2000200055330581191,89,Porter
2000200055330581191,87,RSLP
2000200055330581191,90,RSLPS
2000200055330581191,91,UniNE
2000200715330583221,81,NoStem
2000200715330583221,79,Porter
2000200715330583221,76,RSLP
2000200715330583221,80,RSLPS
2000200715330583221,81,UniNE
2000200860330584271,132,NoStem
2000200860330584271,128,Porter
2000200860330584271,120,RSLP
2000200860330584271,129,RSLPS
2000200860330584271,130,UniNE
2000201081330582231,94,NoStem
2000201081330582231,92,Porter
2000201081330582231,89,RSLP
2000201081330582231,93,RSLPS
2000201081330582231,94,UniNE
2000201117330583711,173,NoStem
2000201117330583711,167,Porter
2000201117330583711,157,RSLP
2000201117330583711,167,RSLPS
2000201117330583711,169,UniNE
2000201236330583371,106,NoStem
2000201236330583371,105,Porter
2000201236330583371,105,RSLP
2000201236330583371,106,RSLPS
2000201236330583371,106,UniNE
2000201328330583561,105,NoStem
2000201328330583561,96,Porter
2000201328330583561,93,RSLP
2000201328330583561,100,RSLPS
2000201328330583561,101,UniNE
2000201533330583071,118,NoStem
2000201533330583071,116,Porter
2000201533330583071,113,RSLP
2000201533330583071,117,RSLPS
2000201533330583071,118,UniNE
2000204302330585101,66,NoStem
2000204302330585101,66,Porter
2000204302330585101,66,RSLP
2000204302330585101,66,RSLPS
2000204302330585101,66,UniNE
2000204303330583991,55,NoStem
2000204303330583991,54,Porter
2000204303330583991,51,RSLP
2000204303330583991,54,RSLPS
2000204303330583991,54,UniNE
2000204433330583631,77,NoStem
2000204433330583631,77,Porter
2000204433330583631,73,RSLP
2000204433330583631,76,RSLPS
2000204433330583631,77,UniNE
2000204441330583711,66,NoStem
2000204441330583711,63,Porter
2000204441330583711,58,RSLP
2000204441330583711,65,RSLPS
2000204441330583711,66,UniNE
2000205410330584121,86,NoStem
2000205410330584121,84,Porter
2000205410330584121,82,RSLP
2000205410330584121,84,RSLPS
2000205410330584121,85,UniNE
2000205963330589721,548,NoStem
2000205963330589721,486,Porter
2000205963330589721,458,RSLP
2000205963330589721,530,RSLPS
2000205963330589721,524,UniNE
2000300581330583381,111,NoStem
2000300581330583381,106,Porter
2000300581330583381,102,RSLP
2000300581330583381,108,RSLPS
2000300581330583381,110,UniNE
2000300704330583151,30,NoStem
2000300704330583151,30,Porter
2000300704330583151,28,RSLP
2000300704330583151,29,RSLPS
2000300704330583151,30,UniNE
2000300871330582331,65,NoStem
2000300871330582331,65,Porter
2000300871330582331,64,RSLP
2000300871330582331,65,RSLPS
2000300871330582331,65,UniNE
2000302419330582961,94,NoStem
2000302419330582961,93,Porter
2000302419330582961,88,RSLP
2000302419330582961,89,RSLPS
2000302419330582961,93,UniNE
2000302644330583221,22,NoStem
2000302644330583221,21,Porter
2000302644330583221,21,RSLP
2000302644330583221,22,RSLPS
2000302644330583221,21,UniNE
2000302693330586531,143,NoStem
2000302693330586531,138,Porter
2000302693330586531,131,RSLP
2000302693330586531,142,RSLPS
2000302693330586531,141,UniNE
2000302705330583381,41,NoStem
2000302705330583381,40,Porter
2000302705330583381,40,RSLP
2000302705330583381,41,RSLPS
2000302705330583381,41,UniNE
2000302709330583151,61,NoStem
2000302709330583151,57,Porter
2000302709330583151,55,RSLP
2000302709330583151,59,RSLPS
2000302709330583151,60,UniNE
2001102723330588761,820,NoStem
2001102723330588761,682,Porter
2001102723330588761,630,RSLP
2001102723330588761,762,RSLPS
2001102723330588761,735,UniNE
2001103500330587921,545,NoStem
2001103500330587921,487,Porter
2001103500330587921,457,RSLP
2001103500330587921,519,RSLPS
2001103500330587921,515,UniNE
2001104001330588411,394,NoStem
2001104001330588411,352,Porter
2001104001330588411,335,RSLP
2001104001330588411,374,RSLPS
2001104001330588411,372,UniNE
2001105117330589181,829,NoStem
2001105117330589181,699,Porter
2001105117330589181,648,RSLP
2001105117330589181,772,RSLPS
2001105117330589181,749,UniNE
2001105668330589461,807,NoStem
2001105668330589461,667,Porter
2001105668330589461,627,RSLP
2001105668330589461,757,RSLPS
2001105668330589461,732,UniNE
2001200362330586151,379,NoStem
2001200362330586151,333,Porter
2001200362330586151,312,RSLP
2001200362330586151,364,RSLPS
2001200362330586151,360,UniNE
2001200379330585181,60,NoStem
2001200379330585181,57,Porter
2001200379330585181,54,RSLP
2001200379330585181,59,RSLPS
2001200379330585181,59,UniNE
2001200405330585591,539,NoStem
2001200405330585591,479,Porter
2001200405330585591,447,RSLP
2001200405330585591,512,RSLPS
2001200405330585591,509,UniNE
2001200424330586641,100,NoStem
2001200424330586641,95,Porter
2001200424330586641,92,RSLP
2001200424330586641,96,RSLPS
2001200424330586641,96,UniNE
2001200479330589661,509,NoStem
2001200479330589661,438,Porter
2001200479330589661,409,RSLP
2001200479330589661,491,RSLPS
2001200479330589661,480,UniNE
2001200523330586991,152,NoStem
2001200523330586991,141,Porter
2001200523330586991,138,RSLP
2001200523330586991,148,RSLPS
2001200523330586991,148,UniNE
2001200596330585391,52,NoStem
2001200596330585391,52,Porter
2001200596330585391,52,RSLP
2001200596330585391,52,RSLPS
2001200596330585391,52,UniNE
2001200629330585311,83,NoStem
2001200629330585311,80,Porter
2001200629330585311,74,RSLP
2001200629330585311,77,RSLPS
2001200629330585311,81,UniNE
2001200928330586581,312,NoStem
2001200928330586581,287,Porter
2001200928330586581,274,RSLP
2001200928330586581,300,RSLPS
2001200928330586581,297,UniNE
2001201059330593851,320,NoStem
2001201059330593851,286,Porter
2001201059330593851,266,RSLP
2001201059330593851,305,RSLPS
2001201059330593851,306,UniNE
2001201154330589801,252,NoStem
2001201154330589801,227,Porter
2001201154330589801,215,RSLP
2001201154330589801,244,RSLPS
2001201154330589801,243,UniNE
2001201672330589381,612,NoStem
2001201672330589381,526,Porter
2001201672330589381,492,RSLP
2001201672330589381,584,RSLPS
2001201672330589381,577,UniNE
2001201780330588401,501,NoStem
2001201780330588401,456,Porter
2001201780330588401,424,RSLP
2001201780330588401,486,RSLPS
2001201780330588401,481,UniNE
2001201912330585531,74,NoStem
2001201912330585531,73,Porter
2001201912330585531,71,RSLP
2001201912330585531,74,RSLPS
2001201912330585531,74,UniNE
2001201958330586721,409,NoStem
2001201958330586721,375,Porter
2001201958330586721,354,RSLP
2001201958330586721,398,RSLPS
2001201958330586721,393,UniNE
2001202434330587911,214,NoStem
2001202434330587911,196,Porter
2001202434330587911,185,RSLP
2001202434330587911,207,RSLPS
2001202434330587911,206,UniNE
2001202893330589301,497,NoStem
2001202893330589301,448,Porter
2001202893330589301,414,RSLP
2001202893330589301,471,RSLPS
2001202893330589301,466,UniNE
2001202915330596301,487,NoStem
2001202915330596301,432,Porter
2001202915330596301,403,RSLP
2001202915330596301,468,RSLPS
2001202915330596301,458,UniNE
2001203144330587421,209,NoStem
2001203144330587421,197,Porter
2001203144330587421,189,RSLP
2001203144330587421,203,RSLPS
2001203144330587421,205,UniNE
2001203217330588531,338,NoStem
2001203217330588531,297,Porter
2001203217330588531,283,RSLP
2001203217330588531,326,RSLPS
2001203217330588531,313,UniNE
2001203513330588961,556,NoStem
2001203513330588961,493,Porter
2001203513330588961,458,RSLP
2001203513330588961,530,RSLPS
2001203513330588961,527,UniNE
2001203555330589311,435,NoStem
2001203555330589311,381,Porter
2001203555330589311,360,RSLP
2001203555330589311,403,RSLPS
2001203555330589311,405,UniNE
2001204295330593291,449,NoStem
2001204295330593291,385,Porter
2001204295330593291,355,RSLP
2001204295330593291,435,RSLPS
2001204295330593291,426,UniNE
2001204312330587281,143,NoStem
2001204312330587281,133,Porter
2001204312330587281,125,RSLP
2001204312330587281,140,RSLPS
2001204312330587281,141,UniNE
2001204316330586991,168,NoStem
2001204316330586991,153,Porter
2001204316330586991,147,RSLP
2001204316330586991,166,RSLPS
2001204316330586991,166,UniNE
2001204374330587911,343,NoStem
2001204374330587911,309,Porter
2001204374330587911,293,RSLP
2001204374330587911,333,RSLPS
2001204374330587911,332,UniNE
2001204516330594901,428,NoStem
2001204516330594901,383,Porter
2001204516330594901,360,RSLP
2001204516330594901,413,RSLPS
2001204516330594901,410,UniNE
2001205718330591261,400,NoStem
2001205718330591261,358,Porter
2001205718330591261,333,RSLP
2001205718330591261,386,RSLPS
2001205718330591261,374,UniNE
2001300179330585251,22,NoStem
2001300179330585251,21,Porter
2001300179330585251,21,RSLP
2001300179330585251,22,RSLPS
2001300179330585251,22,UniNE
2001300369330594091,757,NoStem
2001300369330594091,655,Porter
2001300369330594091,606,RSLP
2001300369330594091,716,RSLPS
2001300369330594091,706,UniNE
2001300511330585461,77,NoStem
2001300511330585461,77,Porter
2001300511330585461,74,RSLP
2001300511330585461,77,RSLPS
2001300511330585461,77,UniNE
2001301009330586531,174,NoStem
2001301009330586531,167,Porter
2001301009330586531,160,RSLP
2001301009330586531,172,RSLPS
2001301009330586531,170,UniNE
2001304925330587931,183,NoStem
2001304925330587931,168,Porter
2001304925330587931,158,RSLP
2001304925330587931,179,RSLPS
2001304925330587931,177,UniNE
2002100039330588621,287,NoStem
2002100039330588621,262,Porter
2002100039330588621,247,RSLP
2002100039330588621,277,RSLPS
2002100039330588621,275,UniNE
2002102979330589811,258,NoStem
2002102979330589811,232,Porter
2002102979330589811,224,RSLP
2002102979330589811,251,RSLPS
2002102979330589811,245,UniNE
2002200097330590221,361,NoStem
2002200097330590221,330,Porter
2002200097330590221,307,RSLP
2002200097330590221,345,RSLPS
2002200097330590221,342,UniNE
2002200376330590351,506,NoStem
2002200376330590351,456,Porter
2002200376330590351,419,RSLP
2002200376330590351,485,RSLPS
