1,1.0
2,0.6
3,1.0
4,0.2
5,1.0
6,0.2
7,1.0
8,0.5
9,0.6
10,0.8
11,0.9
12,1.0
13,0.6
14,0.3
15,1.0
16,0.8
17,0.6
18,0.9
19,0.6
20,0.6
21,1.0
22,0.4
23,0.7
24,0.6
25,0.9
26,0.7
27,1.0
28,0.3
29,0.8
30,1.0
31,1.0
32,0.9
33,0.6
34,0.5
35,1.0
36,1.0
37,0.2
38,0.8
39,0.8
40,0.7
41,1.0
42,0.1
43,1.0
44,1.0
45,0.9
46,0.9
47,0.9
48,0.8
49,0.9
50,1.0
51,0.6
52,0.8
53,0.4
54,0.9
55,0.4
56,0.3
57,0.7
58,0.3
59,0.9
60,0.9
61,1.0
62,0.6
63,0.8
64,0.5
65,0.2
66,0.3
67,0.7
68,0.2
69,0.9
70,0.7
71,0.9
72,1.0
73,0.5
74,1.0
75,1.0
76,0.8
77,1.0
78,1.0
79,0.4
80,1.0
81,0.9
82,0.6
83,0.9
84,0.9
85,0.8
86,0.7
87,0.9
88,0.9
89,0.9
90,0.8
91,1.0
92,0.7
93,0.5
94,0.9
95,1.0
96,0.2
97,0.2
98,0.6
99,1.0
100,0.9
