1,0.8606092817857525
2,0.5
3,0.9869047619047618
4,0.8438529908620844
5,0.946926415568284
6,0.7799523708614617
7,0.6109610846956048
8,0.9610679342587238
9,0.9708545557441993
10,0.7279273014567131
11,0.5682177412682771
12,1.0
13,0.9707362082362082
14,0.9514550879640393
15,0.9921568627450981
16,0.8314087166440167
17,0.9317956349206349
18,1.0
19,0.9866452991452991
20,0.3504446171112838
21,1.0
22,1.0
23,0.6
24,0.9517720215871488
25,0.9559824434824434
26,0.9462724354431278
27,0.8200826460677004
28,1.0
29,0.2
30,0.8514958618357172
31,0.9113842952510774
32,1.0
33,0.9239792683783677
34,0.9746692994853532
35,0.9833333333333333
36,0.4708689458689459
37,0.7692307692307693
38,0.9471517226419187
39,0.6177313928572984
40,0.9236873889734302
41,0.9875598086124401
42,0.7555242551566081
43,1.0
44,0.8283919534895441
45,0.7257694832318892
46,1.0
47,1.0
48,0.6697661209829527
49,1.0
50,0.5283279841503524
51,0.25
52,1.0
53,0.28927970177970175
54,1.0
55,0.9347186224508205
56,0.8742606454003514
57,0.9924172794117647
58,0.9270992895992896
59,0.5264052754638177
60,0.9958333333333333
61,0.9924242424242423
62,0.9594688109161792
63,0.21428571428571427
64,1.0
65,0.8941768879268878
66,0.9650779857397505
67,0.8
68,0.9694383016364441
69,1.0
70,0.7300094966761634
71,0.5384615384615384
72,0.9406172110717563
73,0.9909090909090909
74,1.0
75,0.6532479075546301
76,0.75
77,0.7799173733616456
78,0.42857142857142855
79,0.9447420977951668
80,1.0
81,1.0
82,0.9924242424242423
83,0.4166666666666667
84,0.8393087311816106
85,0.8247203402278591
86,1.0
87,0.8853475889190173
88,0.6023653303096523
89,0.5275462597831019
90,0.8946343076857785
91,0.6923076923076923
92,0.529626045286418
93,0.5983930865530751
94,0.8344533439270282
95,0.6130965525702368
96,0.9963235294117647
97,1.0
98,0.45878409030582945
99,1.0
100,0.3600340136054422
