1,0.7231862678513162
2,0.75
3,1.0
4,0.42342877158224346
5,0.892105810855811
6,1.0
7,1.0
8,0.9393237648465571
9,1.0
10,1.0
11,1.0
12,0.7076479422092099
13,1.0
14,0.8411202359731771
15,0.8769630369630369
16,0.986013986013986
17,0.7142494852191889
18,0.8
19,0.34403023540514716
20,1.0
21,0.9572979797979798
22,0.9652417027417027
23,0.6238788988788989
24,0.7144428488178489
25,0.731596820845563
26,0.26563608580408665
27,1.0
28,0.1821494032395567
29,1.0
30,0.8733605900272567
31,0.8860745614035086
32,0.8333333333333333
33,0.9572096670836167
34,1.0
35,0.8501912088599394
36,0.8780373221549692
37,0.8077625152625153
38,0.8629476079476079
39,0.525
40,0.91673658802282
41,0.2905982905982906
42,1.0
43,0.8835317460317459
44,0.8909916744475567
45,0.7557808335455395
46,1.0
47,0.8360245310245309
48,0.9799092970521541
49,1.0
50,1.0
51,0.5026045585961588
52,0.8689012375578538
53,0.9666976573983495
54,0.9704861111111112
55,1.0
56,0.9924242424242423
57,0.8340342600868916
58,0.6570964113180957
59,0.973575036075036
60,0.9028930437753967
61,0.325
62,0.9935897435897436
63,0.7208565991174688
64,0.9216707516339868
65,0.3161375661375661
66,0.9945054945054945
67,0.961734693877551
68,0.5801211437436121
69,1.0
70,0.7824821939795202
71,0.7876506625419669
72,0.325
73,0.7706249464473149
74,0.3372615833961141
75,0.08050748860010024
76,1.0
77,0.7898900342082161
78,0.9536042240587694
79,0.22136123886998202
80,0.6861904761904762
81,0.6982822929423158
82,0.7711643911643912
83,0.7457948800702596
84,0.34524206284899145
85,0.7217434081070445
86,0.7017250723133076
87,0.907283877738423
88,0.9901360544217688
89,0.7149112936399463
90,1.0
91,1.0
92,0.6456763556359524
93,0.8778569591035446
94,1.0
95,1.0
96,1.0
97,0.8333333333333333
98,0.6678571428571429
99,0.903834260977118
100,0.8909162596662598
