1,0.3
2,0.6
3,1.0
4,0.2
5,0.4
6,0.8
7,0.6
8,0.4
9,0.5
10,0.8
11,0.3
12,1.0
13,0.6
14,0.3
15,0.9
16,0.1
17,0.5
18,0.8
19,0.6
20,0.4
21,1.0
22,0.4
23,0.8
24,0.4
25,0.9
26,0.6
27,0.9
28,0.3
29,0.7
30,0.8
31,0.1
32,0.9
33,0.7
34,0.7
35,0.7
36,0.3
37,0.2
38,0.7
39,0.8
40,0.4
41,0.9
42,0.1
43,0.2
44,1.0
45,0.5
46,0.9
47,0.9
48,0.7
49,0.8
50,0.8
51,0.8
52,0.8
53,0.4
54,0.7
55,0.4
56,0.3
57,0.8
58,0.3
59,0.9
60,0.7
61,0.9
62,0.6
63,0.8
64,1.0
65,0.2
66,0.5
67,0.6
68,0.2
69,0.8
70,0.7
71,0.5
72,0.7
73,0.5
74,0.8
75,0.9
76,0.4
77,0.7
78,0.6
79,0.7
80,0.3
81,0.7
82,0.6
83,0.7
84,0.9
85,0.6
86,0.8
87,0.8
88,0.8
89,0.3
90,0.3
91,1.0
92,0.7
93,0.3
94,0.1
95,1.0
96,0.2
97,0.6
98,0.6
99,1.0
100,0.8
