Chave,TUD,Stemmer
201301000841371628651,297,UniNE
201301000372371628681,568,NoStem
201301000372371628681,506,Porter
201301000372371628681,475,RSLP
201301000372371628681,546,RSLPS
201301000372371628681,534,UniNE
201301000742371628691,653,NoStem
201301000742371628691,575,Porter
201301000742371628691,522,RSLP
201301000742371628691,615,RSLPS
201301000742371628691,600,UniNE
201201007305371628781,574,NoStem
201201007305371628781,488,Porter
201201007305371628781,462,RSLP
201201007305371628781,548,RSLPS
201201007305371628781,535,UniNE
201201007611371628871,439,NoStem
201201007611371628871,403,Porter
201201007611371628871,383,RSLP
201201007611371628871,424,RSLPS
201201007611371628871,413,UniNE
201201009019371628871,303,NoStem
201201009019371628871,275,Porter
201201009019371628871,260,RSLP
201201009019371628871,288,RSLPS
201201009019371628871,285,UniNE
201301000532371628871,418,NoStem
201301000532371628871,387,Porter
201301000532371628871,364,RSLP
201301000532371628871,403,RSLPS
201301000532371628871,402,UniNE
201301001701371628871,421,NoStem
201301001701371628871,390,Porter
201301001701371628871,367,RSLP
201301001701371628871,406,RSLPS
201301001701371628871,405,UniNE
201201003189371628871,177,NoStem
201201003189371628871,165,Porter
201201003189371628871,151,RSLP
201201003189371628871,164,RSLPS
201201003189371628871,167,UniNE
201301001404371628931,129,NoStem
201301001404371628931,125,Porter
201301001404371628931,123,RSLP
201301001404371628931,129,RSLPS
201301001404371628931,129,UniNE
201301001503371628953,232,NoStem
201301001503371628953,222,Porter
201301001503371628953,209,RSLP
201301001503371628953,223,RSLPS
201301001503371628953,227,UniNE
201201008522371628951,289,NoStem
201201008522371628951,258,Porter
201201008522371628951,240,RSLP
201201008522371628951,273,RSLPS
201201008522371628951,268,UniNE
201301000602371628951,100,NoStem
201301000602371628951,96,Porter
201301000602371628951,93,RSLP
201301000602371628951,99,RSLPS
201301000602371628951,99,UniNE
201301001016371628991,151,NoStem
201301001016371628991,143,Porter
201301001016371628991,135,RSLP
201301001016371628991,148,RSLPS
201301001016371628991,148,UniNE
201301002120371628991,357,NoStem
201301002120371628991,329,Porter
201301002120371628991,306,RSLP
201301002120371628991,340,RSLPS
201301002120371628991,340,UniNE
201301002126371628991,358,NoStem
201301002126371628991,330,Porter
201301002126371628991,307,RSLP
201301002126371628991,341,RSLPS
201301002126371628991,341,UniNE
201201007187371629021,371,NoStem
201201007187371629021,339,Porter
201201007187371629021,320,RSLP
201201007187371629021,357,RSLPS
201201007187371629021,351,UniNE
201301002298371629031,358,NoStem
201301002298371629031,330,Porter
201301002298371629031,307,RSLP
201301002298371629031,341,RSLPS
201301002298371629031,341,UniNE
201201005907371629081,96,NoStem
201201005907371629081,94,Porter
201201005907371629081,93,RSLP
201201005907371629081,95,RSLPS
201201005907371629081,96,UniNE
201301002385371629151,585,NoStem
201301002385371629151,520,Porter
201301002385371629151,482,RSLP
201301002385371629151,554,RSLPS
201301002385371629151,544,UniNE
201301002355371629171,592,NoStem
201301002355371629171,525,Porter
201301002355371629171,487,RSLP
201301002355371629171,560,RSLPS
201301002355371629171,550,UniNE
201201007516371629171,85,NoStem
201201007516371629171,83,Porter
201201007516371629171,80,RSLP
201201007516371629171,83,RSLPS
201201007516371629171,84,UniNE
201301002461371629171,584,NoStem
201301002461371629171,517,Porter
201301002461371629171,489,RSLP
201301002461371629171,556,RSLPS
201301002461371629171,550,UniNE
201301002544371629171,419,NoStem
201301002544371629171,386,Porter
201301002544371629171,364,RSLP
201301002544371629171,404,RSLPS
201301002544371629171,403,UniNE
201301001603371629171,590,NoStem
201301001603371629171,523,Porter
201301001603371629171,485,RSLP
201301001603371629171,558,RSLPS
201301001603371629171,548,UniNE
201301002378371629231,126,NoStem
201301002378371629231,123,Porter
201301002378371629231,119,RSLP
201301002378371629231,125,RSLPS
201301002378371629231,125,UniNE
201301001436371629241,786,NoStem
201301001436371629241,663,Porter
201301001436371629241,613,RSLP
201301001436371629241,741,RSLPS
201301001436371629241,713,UniNE
201301000125371629241,8,NoStem
201301000125371629241,8,Porter
201301000125371629241,8,RSLP
201301000125371629241,8,RSLPS
201301000125371629241,8,UniNE
201301001868371629241,590,NoStem
201301001868371629241,523,Porter
201301001868371629241,485,RSLP
201301001868371629241,558,RSLPS
201301001868371629241,548,UniNE
201301002074371629241,607,NoStem
201301002074371629241,533,Porter
201301002074371629241,498,RSLP
201301002074371629241,577,RSLPS
201301002074371629241,564,UniNE
201301001419371629241,635,NoStem
201301001419371629241,557,Porter
201301001419371629241,520,RSLP
201301001419371629241,603,RSLPS
201301001419371629241,593,UniNE
201301001215371629241,620,NoStem
201301001215371629241,551,Porter
201301001215371629241,514,RSLP
201301001215371629241,594,RSLPS
201301001215371629241,584,UniNE
201201006941371629311,41,NoStem
201201006941371629311,41,Porter
201201006941371629311,39,RSLP
201201006941371629311,40,RSLPS
201201006941371629311,40,UniNE
201301001842371629311,421,NoStem
201301001842371629311,390,Porter
201301001842371629311,367,RSLP
201301001842371629311,406,RSLPS
201301001842371629311,406,UniNE
201301001086371629311,283,NoStem
201301001086371629311,264,Porter
201301001086371629311,249,RSLP
201301001086371629311,273,RSLPS
201301001086371629311,272,UniNE
201301002098371629311,420,NoStem
201301002098371629311,390,Porter
201301002098371629311,366,RSLP
201301002098371629311,405,RSLPS
201301002098371629311,405,UniNE
201301002294371629311,421,NoStem
201301002294371629311,391,Porter
201301002294371629311,367,RSLP
201301002294371629311,406,RSLPS
201301002294371629311,406,UniNE
201301002868371629311,418,NoStem
201301002868371629311,388,Porter
201301002868371629311,365,RSLP
201301002868371629311,403,RSLPS
201301002868371629311,403,UniNE
201301003107371629311,419,NoStem
201301003107371629311,389,Porter
201301003107371629311,366,RSLP
201301003107371629311,404,RSLPS
201301003107371629311,404,UniNE
201301003164371629311,237,NoStem
201301003164371629311,224,Porter
201301003164371629311,214,RSLP
201301003164371629311,233,RSLPS
201301003164371629311,234,UniNE
201301000052371629311,232,NoStem
201301000052371629311,222,Porter
201301000052371629311,209,RSLP
201301000052371629311,223,RSLPS
201301000052371629311,227,UniNE
201301000172371629361,292,NoStem
201301000172371629361,263,Porter
201301000172371629361,246,RSLP
201301000172371629361,278,RSLPS
201301000172371629361,271,UniNE
201301003171371629373,421,NoStem
201301003171371629373,389,Porter
201301003171371629373,360,RSLP
201301003171371629373,404,RSLPS
201301003171371629373,403,UniNE
201301003177371629373,421,NoStem
201301003177371629373,389,Porter
201301003177371629373,360,RSLP
201301003177371629373,404,RSLPS
201301003177371629373,403,UniNE
201301003288371629373,421,NoStem
201301003288371629373,389,Porter
201301003288371629373,360,RSLP
201301003288371629373,404,RSLPS
201301003288371629373,403,UniNE
201301000015371629371,391,NoStem
201301000015371629371,352,Porter
201301000015371629371,333,RSLP
201301000015371629371,376,RSLPS
201301000015371629371,369,UniNE
201301000190371629371,136,NoStem
201301000190371629371,131,Porter
201301000190371629371,126,RSLP
201301000190371629371,134,RSLPS
201301000190371629371,133,UniNE
201301002979371629381,598,NoStem
201301002979371629381,528,Porter
201301002979371629381,490,RSLP
201301002979371629381,565,RSLPS
201301002979371629381,554,UniNE
201301002524371629381,530,NoStem
201301002524371629381,465,Porter
201301002524371629381,432,RSLP
201301002524371629381,506,RSLPS
201301002524371629381,498,UniNE
201301003165371629421,146,NoStem
201301003165371629421,136,Porter
201301003165371629421,129,RSLP
201301003165371629421,143,RSLPS
201301003165371629421,144,UniNE
201301003168371629421,125,NoStem
201301003168371629421,123,Porter
201301003168371629421,120,RSLP
201301003168371629421,124,RSLPS
201301003168371629421,125,UniNE
201301003200371629421,133,NoStem
201301003200371629421,131,Porter
201301003200371629421,128,RSLP
201301003200371629421,132,RSLPS
201301003200371629421,133,UniNE
201301002183371629421,111,NoStem
201301002183371629421,110,Porter
201301002183371629421,105,RSLP
201301002183371629421,108,RSLPS
201301002183371629421,110,UniNE
201301003444371629451,600,NoStem
201301003444371629451,532,Porter
201301003444371629451,493,RSLP
201301003444371629451,568,RSLPS
201301003444371629451,558,UniNE
201301002823371629481,635,NoStem
201301002823371629481,557,Porter
201301002823371629481,520,RSLP
201301002823371629481,602,RSLPS
201301002823371629481,589,UniNE
201301002247371629481,634,NoStem
201301002247371629481,556,Porter
201301002247371629481,508,RSLP
201301002247371629481,601,RSLPS
201301002247371629481,585,UniNE
201301003637371629591,647,NoStem
201301003637371629591,563,Porter
201301003637371629591,528,RSLP
201301003637371629591,616,RSLPS
201301003637371629591,601,UniNE
201301003606371629591,582,NoStem
201301003606371629591,513,Porter
201301003606371629591,480,RSLP
201301003606371629591,557,RSLPS
201301003606371629591,544,UniNE
201301003011371629591,256,NoStem
201301003011371629591,238,Porter
201301003011371629591,227,RSLP
201301003011371629591,244,RSLPS
201301003011371629591,245,UniNE
201301001989371629591,256,NoStem
201301001989371629591,238,Porter
201301001989371629591,227,RSLP
201301001989371629591,244,RSLPS
201301001989371629591,245,UniNE
201301002981371629621,234,NoStem
201301002981371629621,222,Porter
201301002981371629621,207,RSLP
201301002981371629621,225,RSLPS
201301002981371629621,226,UniNE
201301000514371629631,435,NoStem
201301000514371629631,386,Porter
201301000514371629631,369,RSLP
201301000514371629631,414,RSLPS
201301000514371629631,407,UniNE
201301003130371629641,534,NoStem
201301003130371629641,475,Porter
201301003130371629641,441,RSLP
201301003130371629641,507,RSLPS
201301003130371629641,495,UniNE
201301003154371629641,502,NoStem
201301003154371629641,438,Porter
201301003154371629641,409,RSLP
201301003154371629641,479,RSLPS
201301003154371629641,471,UniNE
201301001258371629691,444,NoStem
201301001258371629691,392,Porter
201301001258371629691,374,RSLP
201301001258371629691,422,RSLPS
201301001258371629691,414,UniNE
201301001518371629691,403,NoStem
201301001518371629691,362,Porter
201301001518371629691,343,RSLP
201301001518371629691,382,RSLPS
201301001518371629691,373,UniNE
201301003024371629701,232,NoStem
201301003024371629701,222,Porter
201301003024371629701,209,RSLP
201301003024371629701,223,RSLPS
201301003024371629701,227,UniNE
201301002073371629701,344,NoStem
201301002073371629701,319,Porter
201301002073371629701,300,RSLP
201301002073371629701,327,RSLPS
201301002073371629701,324,UniNE
201301002368371629701,232,NoStem
201301002368371629701,222,Porter
201301002368371629701,209,RSLP
201301002368371629701,223,RSLPS
201301002368371629701,227,UniNE
201301003036371629701,232,NoStem
201301003036371629701,222,Porter
201301003036371629701,209,RSLP
201301003036371629701,223,RSLPS
201301003036371629701,227,UniNE
201301004218371629731,589,NoStem
201301004218371629731,522,Porter
201301004218371629731,484,RSLP
201301004218371629731,561,RSLPS
201301004218371629731,548,UniNE
201301002966371629731,619,NoStem
201301002966371629731,556,Porter
201301002966371629731,511,RSLP
201301002966371629731,587,RSLPS
201301002966371629731,573,UniNE
201301001170371629761,277,NoStem
201301001170371629761,254,Porter
201301001170371629761,238,RSLP
201301001170371629761,267,RSLPS
201301001170371629761,264,UniNE
201301004706371629762,402,NoStem
201301004706371629762,365,Porter
201301004706371629762,341,RSLP
201301004706371629762,386,RSLPS
201301004706371629762,384,UniNE
201301003286371629761,256,NoStem
201301003286371629761,238,Porter
201301003286371629761,227,RSLP
201301003286371629761,244,RSLPS
201301003286371629761,246,UniNE
201301001454371629761,214,NoStem
201301001454371629761,199,Porter
201301001454371629761,191,RSLP
201301001454371629761,204,RSLPS
201301001454371629761,205,UniNE
201301001314371629761,215,NoStem
201301001314371629761,200,Porter
201301001314371629761,192,RSLP
201301001314371629761,205,RSLPS
201301001314371629761,206,UniNE
201301001176371629771,426,NoStem
201301001176371629771,381,Porter
201301001176371629771,359,RSLP
201301001176371629771,401,RSLPS
201301001176371629771,393,UniNE
201301004602371629772,527,NoStem
201301004602371629772,470,Porter
201301004602371629772,436,RSLP
201301004602371629772,500,RSLPS
201301004602371629772,496,UniNE
201301004605371629772,528,NoStem
201301004605371629772,471,Porter
201301004605371629772,437,RSLP
201301004605371629772,501,RSLPS
201301004605371629772,497,UniNE
201301004910371629771,527,NoStem
201301004910371629771,470,Porter
201301004910371629771,436,RSLP
201301004910371629771,500,RSLPS
201301004910371629771,496,UniNE
201301001680371629781,365,NoStem
201301001680371629781,339,Porter
201301001680371629781,321,RSLP
201301001680371629781,353,RSLPS
201301001680371629781,347,UniNE
201301001890371629781,285,NoStem
201301001890371629781,265,Porter
201301001890371629781,254,RSLP
201301001890371629781,278,RSLPS
201301001890371629781,277,UniNE
201301002134371629801,444,NoStem
201301002134371629801,392,Porter
201301002134371629801,372,RSLP
201301002134371629801,415,RSLPS
201301002134371629801,408,UniNE
201301002140371629801,444,NoStem
201301002140371629801,392,Porter
201301002140371629801,372,RSLP
201301002140371629801,415,RSLPS
201301002140371629801,408,UniNE
201301002254371629801,343,NoStem
201301002254371629801,320,Porter
201301002254371629801,298,RSLP
201301002254371629801,330,RSLPS
201301002254371629801,328,UniNE
201301005157371629831,429,NoStem
201301005157371629831,393,Porter
201301005157371629831,364,RSLP
201301005157371629831,409,RSLPS
201301005157371629831,408,UniNE
201301005333371629871,168,NoStem
201301005333371629871,164,Porter
201301005333371629871,159,RSLP
201301005333371629871,167,RSLPS
201301005333371629871,167,UniNE
201301003373371629911,302,NoStem
201301003373371629911,278,Porter
201301003373371629911,271,RSLP
201301003373371629911,293,RSLPS
201301003373371629911,292,UniNE
201301003399371629911,302,NoStem
201301003399371629911,278,Porter
201301003399371629911,271,RSLP
201301003399371629911,293,RSLPS
201301003399371629911,292,UniNE
201301003570371629911,302,NoStem
201301003570371629911,278,Porter
201301003570371629911,271,RSLP
201301003570371629911,293,RSLPS
201301003570371629911,292,UniNE
201301005641371629931,527,NoStem
201301005641371629931,470,Porter
201301005641371629931,436,RSLP
201301005641371629931,500,RSLPS
201301005641371629931,496,UniNE
201301004646371629931,55,NoStem
201301004646371629931,52,Porter
201301004646371629931,51,RSLP
201301004646371629931,54,RSLPS
201301004646371629931,55,UniNE
201301002291371629961,334,NoStem
201301002291371629961,307,Porter
201301002291371629961,291,RSLP
201301002291371629961,320,RSLPS
201301002291371629961,317,UniNE
201301002405371629961,397,NoStem
201301002405371629961,362,Porter
201301002405371629961,341,RSLP
201301002405371629961,379,RSLPS
201301002405371629961,370,UniNE
201301003778371629961,303,NoStem
201301003778371629961,279,Porter
201301003778371629961,272,RSLP
201301003778371629961,294,RSLPS
201301003778371629961,293,UniNE
201301003889371629961,285,NoStem
201301003889371629961,264,Porter
201301003889371629961,259,RSLP
201301003889371629961,276,RSLPS
201301003889371629961,275,UniNE
201301003935371629961,302,NoStem
201301003935371629961,278,Porter
201301003935371629961,271,RSLP
201301003935371629961,293,RSLPS
201301003935371629961,292,UniNE
201301003959371629961,287,NoStem
201301003959371629961,276,Porter
201301003959371629961,263,RSLP
201301003959371629961,280,RSLPS
201301003959371629961,280,UniNE
201301004022371629961,284,NoStem
201301004022371629961,263,Porter
201301004022371629961,258,RSLP
201301004022371629961,275,RSLPS
201301004022371629961,274,UniNE
201301004647371629961,306,NoStem
201301004647371629961,283,Porter
201301004647371629961,276,RSLP
201301004647371629961,297,RSLPS
201301004647371629961,296,UniNE
201301004738371629961,289,NoStem
201301004738371629961,268,Porter
201301004738371629961,263,RSLP
201301004738371629961,280,RSLPS
201301004738371629961,279,UniNE
201301004924371629961,288,NoStem
201301004924371629961,267,Porter
201301004924371629961,262,RSLP
201301004924371629961,279,RSLPS
201301004924371629961,278,UniNE
201301005080371629961,306,NoStem
201301005080371629961,283,Porter
201301005080371629961,275,RSLP
201301005080371629961,297,RSLPS
201301005080371629961,296,UniNE
201301005860371629991,609,NoStem
201301005860371629991,535,Porter
201301005860371629991,504,RSLP
201301005860371629991,574,RSLPS
201301005860371629991,564,UniNE
201301005553371630011,424,NoStem
201301005553371630011,384,Porter
201301005553371630011,362,RSLP
201301005553371630011,408,RSLPS
201301005553371630011,403,UniNE
201301005827371630011,698,NoStem
201301005827371630011,623,Porter
201301005827371630011,584,RSLP
201301005827371630011,665,RSLPS
201301005827371630011,652,UniNE
201301004273371630041,528,NoStem
201301004273371630041,471,Porter
201301004273371630041,437,RSLP
201301004273371630041,501,RSLPS
201301004273371630041,497,UniNE
201301002469371630061,386,NoStem
201301002469371630061,363,Porter
201301002469371630061,345,RSLP
201301002469371630061,376,RSLPS
201301002469371630061,374,UniNE
201301005724371630061,690,NoStem
201301005724371630061,601,Porter
201301005724371630061,549,RSLP
201301005724371630061,650,RSLPS
201301005724371630061,633,UniNE
201301002507371630081,374,NoStem
201301002507371630081,335,Porter
201301002507371630081,316,RSLP
201301002507371630081,360,RSLPS
201301002507371630081,354,UniNE
201301002549371630081,232,NoStem
201301002549371630081,215,Porter
201301002549371630081,205,RSLP
201301002549371630081,224,RSLPS
201301002549371630081,223,UniNE
201301006321371630081,464,NoStem
201301006321371630081,421,Porter
201301006321371630081,391,RSLP
201301006321371630081,444,RSLPS
201301006321371630081,442,UniNE
201301003069371630141,306,NoStem
201301003069371630141,280,Porter
201301003069371630141,263,RSLP
201301003069371630141,293,RSLPS
201301003069371630141,288,UniNE
201301003143371630141,410,NoStem
201301003143371630141,379,Porter
201301003143371630141,362,RSLP
201301003143371630141,396,RSLPS
201301003143371630141,390,UniNE
201301004195371630161,166,NoStem
201301004195371630161,164,Porter
201301004195371630161,157,RSLP
201301004195371630161,162,RSLPS
201301004195371630161,165,UniNE
201301004690371630161,166,NoStem
201301004690371630161,164,Porter
201301004690371630161,157,RSLP
201301004690371630161,162,RSLPS
201301004690371630161,165,UniNE
201301004762371630161,166,NoStem
201301004762371630161,164,Porter
201301004762371630161,157,RSLP
201301004762371630161,162,RSLPS
201301004762371630161,165,UniNE
201301004901371630161,166,NoStem
201301004901371630161,164,Porter
201301004901371630161,157,RSLP
201301004901371630161,162,RSLPS
201301004901371630161,165,UniNE
201000901481371630187,33,NoStem
201000901481371630187,33,Porter
201000901481371630187,31,RSLP
201000901481371630187,32,RSLPS
201000901481371630187,32,UniNE
201301005702371630191,251,NoStem
201301005702371630191,232,Porter
201301005702371630191,220,RSLP
201301005702371630191,241,RSLPS
201301005702371630191,240,UniNE
201301006244371630191,249,NoStem
201301006244371630191,230,Porter
201301006244371630191,218,RSLP
201301006244371630191,239,RSLPS
201301006244371630191,238,UniNE
201301006457371630201,466,NoStem
201301006457371630201,423,Porter
201301006457371630201,393,RSLP
201301006457371630201,446,RSLPS
201301006457371630201,444,UniNE
201301006779371630201,467,NoStem
201301006779371630201,423,Porter
201301006779371630201,393,RSLP
201301006779371630201,449,RSLPS
201301006779371630201,444,UniNE
201301006742371630211,698,NoStem
201301006742371630211,627,Porter
201301006742371630211,590,RSLP
201301006742371630211,665,RSLPS
201301006742371630211,651,UniNE
201301006491371630221,251,NoStem
201301006491371630221,232,Porter
201301006491371630221,220,RSLP
201301006491371630221,241,RSLPS
201301006491371630221,239,UniNE
201301006725371630221,919,NoStem
201301006725371630221,768,Porter
201301006725371630221,716,RSLP
201301006725371630221,864,RSLPS
201301006725371630221,831,UniNE
201301006419371630221,920,NoStem
201301006419371630221,769,Porter
201301006419371630221,717,RSLP
201301006419371630221,865,RSLPS
201301006419371630221,832,UniNE
201301006504371630221,662,NoStem
201301006504371630221,575,Porter
201301006504371630221,536,RSLP
201301006504371630221,627,RSLPS
201301006504371630221,617,UniNE
201301006503371630224,249,NoStem
201301006503371630224,230,Porter
201301006503371630224,218,RSLP
201301006503371630224,239,RSLPS
201301006503371630224,238,UniNE
201301005551371630261,567,NoStem
201301005551371630261,501,Porter
201301005551371630261,468,RSLP
201301005551371630261,540,RSLPS
201301005551371630261,532,UniNE
201301004658371630271,555,NoStem
201301004658371630271,498,Porter
201301004658371630271,465,RSLP
201301004658371630271,536,RSLPS
201301004658371630271,525,UniNE
201301006922371630271,466,NoStem
201301006922371630271,434,Porter
201301006922371630271,402,RSLP
201301006922371630271,445,RSLPS
201301006922371630271,439,UniNE
201301006017371630271,920,NoStem
201301006017371630271,769,Porter
201301006017371630271,717,RSLP
201301006017371630271,865,RSLPS
201301006017371630271,832,UniNE
201301007042371630281,454,NoStem
201301007042371630281,405,Porter
201301007042371630281,380,RSLP
201301007042371630281,429,RSLPS
201301007042371630281,423,UniNE
201301006265371630291,74,NoStem
201301006265371630291,69,Porter
201301006265371630291,68,RSLP
201301006265371630291,70,RSLPS
201301006265371630291,70,UniNE
201301006280371630291,74,NoStem
201301006280371630291,69,Porter
201301006280371630291,68,RSLP
201301006280371630291,70,RSLPS
201301006280371630291,70,UniNE
201301006328371630291,74,NoStem
201301006328371630291,69,Porter
201301006328371630291,68,RSLP
201301006328371630291,70,RSLPS
201301006328371630291,70,UniNE
201301005774371630291,557,NoStem
201301005774371630291,494,Porter
201301005774371630291,464,RSLP
201301005774371630291,531,RSLPS
201301005774371630291,522,UniNE
201301006930371630291,340,NoStem
201301006930371630291,309,Porter
201301006930371630291,294,RSLP
201301006930371630291,328,RSLPS
201301006930371630291,326,UniNE
201301005224371630291,428,NoStem
201301005224371630291,388,Porter
201301005224371630291,366,RSLP
201301005224371630291,412,RSLPS
201301005224371630291,410,UniNE
201301007252371630331,295,NoStem
201301007252371630331,272,Porter
201301007252371630331,258,RSLP
201301007252371630331,283,RSLPS
201301007252371630331,282,UniNE
201301003392371630331,275,NoStem
201301003392371630331,252,Porter
201301003392371630331,238,RSLP
201301003392371630331,261,RSLPS
201301003392371630331,260,UniNE
201301004286371630331,145,NoStem
201301004286371630331,142,Porter
201301004286371630331,133,RSLP
201301004286371630331,143,RSLPS
201301004286371630331,143,UniNE
201301004462371630331,306,NoStem
201301004462371630331,283,Porter
201301004462371630331,276,RSLP
201301004462371630331,297,RSLPS
201301004462371630331,296,UniNE
201301004650371630331,292,NoStem
201301004650371630331,268,Porter
201301004650371630331,252,RSLP
201301004650371630331,280,RSLPS
201301004650371630331,277,UniNE
201301004663371630331,282,NoStem
201301004663371630331,265,Porter
201301004663371630331,249,RSLP
201301004663371630331,271,RSLPS
201301004663371630331,269,UniNE
201301004744371630331,391,NoStem
201301004744371630331,358,Porter
201301004744371630331,340,RSLP
201301004744371630331,377,RSLPS
201301004744371630331,370,UniNE
201301004966371630341,281,NoStem
201301004966371630341,261,Porter
201301004966371630341,243,RSLP
201301004966371630341,265,RSLPS
201301004966371630341,264,UniNE
201301005275371630341,306,NoStem
201301005275371630341,283,Porter
201301005275371630341,276,RSLP
201301005275371630341,297,RSLPS
201301005275371630341,296,UniNE
201301005281371630341,103,NoStem
201301005281371630341,103,Porter
201301005281371630341,98,RSLP
201301005281371630341,102,RSLPS
201301005281371630341,102,UniNE
201301005393371630341,207,NoStem
201301005393371630341,203,Porter
201301005393371630341,194,RSLP
201301005393371630341,201,RSLPS
201301005393371630341,204,UniNE
201301005629371630341,386,NoStem
201301005629371630341,346,Porter
201301005629371630341,327,RSLP
201301005629371630341,369,RSLPS
201301005629371630341,359,UniNE
201301005664371630341,307,NoStem
201301005664371630341,284,Porter
201301005664371630341,277,RSLP
201301005664371630341,298,RSLPS
201301005664371630341,297,UniNE
201301005766371630341,291,NoStem
201301005766371630341,273,Porter
201301005766371630341,268,RSLP
201301005766371630341,284,RSLPS
201301005766371630341,284,UniNE
201301005832371630341,479,NoStem
201301005832371630341,419,Porter
201301005832371630341,400,RSLP
201301005832371630341,453,RSLPS
201301005832371630341,440,UniNE
201301005900371630341,306,NoStem
201301005900371630341,283,Porter
201301005900371630341,276,RSLP
201301005900371630341,297,RSLPS
201301005900371630341,296,UniNE
201301006000371630341,476,NoStem
201301006000371630341,423,Porter
201301006000371630341,404,RSLP
201301006000371630341,456,RSLPS
201301006000371630341,449,UniNE
201301006284371630341,305,NoStem
201301006284371630341,282,Porter
201301006284371630341,275,RSLP
201301006284371630341,296,RSLPS
201301006284371630341,295,UniNE
201301006502371630341,158,NoStem
201301006502371630341,157,Porter
201301006502371630341,152,RSLP
201301006502371630341,156,RSLPS
201301006502371630341,158,UniNE
201301006619371630341,306,NoStem
201301006619371630341,283,Porter
201301006619371630341,276,RSLP
201301006619371630341,297,RSLPS
201301006619371630341,296,UniNE
201301005495371630341,303,NoStem
201301005495371630341,277,Porter
201301005495371630341,263,RSLP
201301005495371630341,287,RSLPS
201301005495371630341,284,UniNE
201301005502371630341,292,NoStem
201301005502371630341,269,Porter
201301005502371630341,263,RSLP
201301005502371630341,286,RSLPS
201301005502371630341,285,UniNE
201301005781371630341,365,NoStem
201301005781371630341,332,Porter
201301005781371630341,316,RSLP
201301005781371630341,347,RSLPS
201301005781371630341,343,UniNE
201301005835371630341,389,NoStem
201301005835371630341,348,Porter
201301005835371630341,331,RSLP
201301005835371630341,371,RSLPS
201301005835371630341,364,UniNE
201301005870371630341,357,NoStem
201301005870371630341,333,Porter
201301005870371630341,312,RSLP
201301005870371630341,338,RSLPS
201301005870371630341,338,UniNE
201301005950371630341,363,NoStem
201301005950371630341,331,Porter
201301005950371630341,310,RSLP
201301005950371630341,347,RSLPS
201301005950371630341,337,UniNE
201301006024371630341,375,NoStem
201301006024371630341,342,Porter
201301006024371630341,321,RSLP
201301006024371630341,359,RSLPS
201301006024371630341,349,UniNE
201301007284371630341,919,NoStem
201301007284371630341,768,Porter
201301007284371630341,716,RSLP
201301007284371630341,864,RSLPS
201301007284371630341,831,UniNE
201301007125371630341,920,NoStem
201301007125371630341,769,Porter
201301007125371630341,717,RSLP
201301007125371630341,865,RSLPS
201301007125371630341,832,UniNE
201301006831371630341,528,NoStem
201301006831371630341,474,Porter
201301006831371630341,443,RSLP
201301006831371630341,507,RSLPS
201301006831371630341,501,UniNE
201301002846371630341,922,NoStem
201301002846371630341,775,Porter
201301002846371630341,729,RSLP
201301002846371630341,871,RSLPS
201301002846371630341,842,UniNE
201301003166371630341,927,NoStem
201301003166371630341,779,Porter
201301003166371630341,732,RSLP
201301003166371630341,876,RSLPS
201301003166371630341,846,UniNE
201301006849371630341,606,NoStem
201301006849371630341,540,Porter
201301006849371630341,499,RSLP
201301006849371630341,579,RSLPS
201301006849371630341,568,UniNE
201301006537371630341,718,NoStem
201301006537371630341,627,Porter
201301006537371630341,575,RSLP
201301006537371630341,677,RSLPS
201301006537371630341,664,UniNE
201301005961371630341,653,NoStem
201301005961371630341,569,Porter
201301005961371630341,531,RSLP
201301005961371630341,625,RSLPS
201301005961371630341,609,UniNE
201301006708371630361,781,NoStem
201301006708371630361,660,Porter
201301006708371630361,611,RSLP
201301006708371630361,736,RSLPS
201301006708371630361,714,UniNE
201301007491371630391,298,NoStem
201301007491371630391,275,Porter
201301007491371630391,261,RSLP
201301007491371630391,286,RSLPS
201301007491371630391,285,UniNE
201301005426371630401,316,NoStem
201301005426371630401,288,Porter
201301005426371630401,269,RSLP
201301005426371630401,300,RSLPS
201301005426371630401,297,UniNE
201301006529371630401,419,NoStem
201301006529371630401,380,Porter
201301006529371630401,365,RSLP
201301006529371630401,410,RSLPS
201301006529371630401,409,UniNE
201301006675371630401,1384,NoStem
201301006675371630401,1118,Porter
201301006675371630401,1038,RSLP
201301006675371630401,1292,RSLPS
201301006675371630401,1236,UniNE
201301006688371630401,325,NoStem
201301006688371630401,304,Porter
201301006688371630401,284,RSLP
201301006688371630401,309,RSLPS
201301006688371630401,309,UniNE
201301006719371630401,343,NoStem
201301006719371630401,320,Porter
201301006719371630401,300,RSLP
201301006719371630401,327,RSLPS
201301006719371630401,326,UniNE
201301006744371630401,332,NoStem
201301006744371630401,309,Porter
201301006744371630401,290,RSLP
201301006744371630401,316,RSLPS
201301006744371630401,314,UniNE
201301006772371630401,307,NoStem
201301006772371630401,284,Porter
201301006772371630401,277,RSLP
201301006772371630401,298,RSLPS
201301006772371630401,297,UniNE
201301006829371630401,305,NoStem
201301006829371630401,282,Porter
201301006829371630401,275,RSLP
201301006829371630401,296,RSLPS
201301006829371630401,295,UniNE
201301007062371630401,327,NoStem
201301007062371630401,305,Porter
201301007062371630401,287,RSLP
201301007062371630401,312,RSLPS
201301007062371630401,310,UniNE
201301007096371630401,224,NoStem
