1,0.9
2,0.2
3,0.5
4,0.9
5,0.8
6,0.2
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,0.6
13,0.5
14,0.9
15,0.9
16,1.0
17,1.0
18,0.8
19,0.8
20,0.9
21,0.8
22,1.0
23,0.3
24,0.2
25,0.5
26,1.0
27,0.4
28,0.8
29,0.5
30,0.9
31,0.9
32,0.2
33,0.9
34,1.0
35,0.8
36,0.8
37,0.8
38,0.7
39,0.2
40,0.9
41,0.2
42,1.0
43,0.8
44,0.9
45,1.0
46,1.0
47,0.8
48,0.9
49,0.9
50,0.2
51,1.0
52,1.0
53,0.4
54,0.8
55,0.5
56,1.0
57,0.9
58,0.4
59,1.0
60,0.9
61,0.2
62,1.0
63,0.9
64,1.0
65,0.6
66,0.8
67,0.7
68,1.0
69,0.5
70,0.8
71,0.4
72,0.2
73,0.9
74,0.9
75,1.0
76,0.3
77,1.0
78,0.9
79,1.0
80,0.5
81,1.0
82,0.8
83,0.9
84,1.0
85,0.9
86,0.7
87,0.7
88,1.0
89,0.8
90,1.0
91,1.0
92,0.8
93,0.9
94,0.1
95,0.8
96,0.9
97,0.2
98,0.3
99,0.7
100,0.8
