1,1.0
2,0.6
3,1.0
4,0.2
5,0.7
6,0.2
7,1.0
8,0.8
9,0.8
10,0.5
11,1.0
12,1.0
13,0.6
14,0.3
15,1.0
16,1.0
17,0.3
18,0.5
19,0.9
20,0.6
21,0.4
22,0.5
23,0.8
24,0.8
25,1.0
26,1.0
27,1.0
28,0.3
29,1.0
30,1.0
31,1.0
32,0.9
33,1.0
34,0.5
35,1.0
36,0.8
37,0.2
38,1.0
39,0.3
40,0.9
41,1.0
42,0.1
43,1.0
44,1.0
45,1.0
46,0.9
47,0.3
48,1.0
49,0.8
50,1.0
51,0.5
52,1.0
53,0.4
54,0.4
55,0.4
56,0.3
57,1.0
58,0.2
59,1.0
60,1.0
61,1.0
62,0.6
63,0.2
64,1.0
65,0.2
66,0.2
67,1.0
68,0.2
69,1.0
70,0.7
71,0.4
72,1.0
73,0.5
74,0.1
75,1.0
76,0.2
77,1.0
78,1.0
79,0.4
80,1.0
81,0.5
82,1.0
83,0.6
84,1.0
85,1.0
86,0.8
87,0.8
88,0.6
89,1.0
90,1.0
91,0.4
92,0.6
93,1.0
94,0.8
95,0.3
96,0.2
97,0.2
98,0.7
99,1.0
100,1.0
