1,0.8
2,0.6
3,1.0
4,0.4
5,0.9
6,0.8
7,0.6
8,1.0
9,0.9
10,0.7
11,1.0
12,0.2
13,0.9
14,0.9
15,1.0
16,1.0
17,0.8
18,0.2
19,1.0
20,1.0
21,0.8
22,0.9
23,1.0
24,1.0
25,0.9
26,0.6
27,0.7
28,0.4
29,0.0
30,0.9
31,0.6
32,0.4
33,0.9
34,0.1
35,1.0
36,1.0
37,0.8
38,0.9
39,0.6
40,1.0
41,0.8
42,0.8
43,0.8
44,0.8
45,0.7
46,0.3
47,1.0
48,0.5
49,1.0
50,0.6
51,0.3
52,0.9
53,0.6
54,1.0
55,0.7
56,0.8
57,1.0
58,0.8
59,0.4
60,1.0
61,0.9
62,0.5
63,0.6
64,1.0
65,0.9
66,1.0
67,0.8
68,1.0
69,0.8
70,0.7
71,0.6
72,0.8
73,0.9
74,1.0
75,0.4
76,0.7
77,0.7
78,0.6
79,0.9
80,1.0
81,0.9
82,0.9
83,0.5
84,1.0
85,0.8
86,0.4
87,0.9
88,0.7
89,0.5
90,0.8
91,0.9
92,0.3
93,0.8
94,0.8
95,0.7
96,0.9
97,0.1
98,0.4
99,0.4
100,0.9
