Chave,TUD,Stemmer
201500700645371637351,1553,NoStem
201500700645371637351,1255,Porter
201500700645371637351,1164,RSLP
201500700645371637351,1438,RSLPS
201500700645371637351,1383,UniNE
201500701118371635813,423,NoStem
201500701118371635813,382,Porter
201500701118371635813,360,RSLP
201500701118371635813,407,RSLPS
201500701118371635813,400,UniNE
201500701375371635781,599,NoStem
201500701375371635781,537,Porter
201500701375371635781,506,RSLP
201500701375371635781,571,RSLPS
201500701375371635781,566,UniNE
201500701427371635751,471,NoStem
201500701427371635751,433,Porter
201500701427371635751,407,RSLP
201500701427371635751,459,RSLPS
201500701427371635751,454,UniNE
201500701818371635891,551,NoStem
201500701818371635891,493,Porter
201500701818371635891,463,RSLP
201500701818371635891,527,RSLPS
201500701818371635891,519,UniNE
201500701893371635861,432,NoStem
201500701893371635861,388,Porter
201500701893371635861,365,RSLP
201500701893371635861,422,RSLPS
201500701893371635861,415,UniNE
201500701914371636101,1576,NoStem
201500701914371636101,1278,Porter
201500701914371636101,1182,RSLP
201500701914371636101,1467,RSLPS
201500701914371636101,1406,UniNE
201500702055371636241,658,NoStem
201500702055371636241,586,Porter
201500702055371636241,557,RSLP
201500702055371636241,624,RSLPS
201500702055371636241,614,UniNE
201500702135371635851,442,NoStem
201500702135371635851,403,Porter
201500702135371635851,378,RSLP
201500702135371635851,426,RSLPS
201500702135371635851,422,UniNE
201500702385371636431,482,NoStem
201500702385371636431,418,Porter
201500702385371636431,401,RSLP
201500702385371636431,453,RSLPS
201500702385371636431,449,UniNE
201500702572371635951,429,NoStem
201500702572371635951,387,Porter
201500702572371635951,370,RSLP
201500702572371635951,415,RSLPS
201500702572371635951,404,UniNE
201500702845371635931,565,NoStem
201500702845371635931,500,Porter
201500702845371635931,471,RSLP
201500702845371635931,532,RSLPS
201500702845371635931,524,UniNE
201500702859371636551,927,NoStem
201500702859371636551,789,Porter
201500702859371636551,742,RSLP
201500702859371636551,865,RSLPS
201500702859371636551,844,UniNE
201500702901371636581,228,NoStem
201500702901371636581,215,Porter
201500702901371636581,206,RSLP
201500702901371636581,223,RSLPS
201500702901371636581,222,UniNE
201500703615371636171,540,NoStem
201500703615371636171,490,Porter
201500703615371636171,459,RSLP
201500703615371636171,522,RSLPS
201500703615371636171,511,UniNE
201500703689371636072,401,NoStem
201500703689371636072,356,Porter
201500703689371636072,329,RSLP
201500703689371636072,381,RSLPS
201500703689371636072,382,UniNE
201500704009371636101,852,NoStem
201500704009371636101,726,Porter
201500704009371636101,676,RSLP
201500704009371636101,800,RSLPS
201500704009371636101,779,UniNE
201500704018371636101,611,NoStem
201500704018371636101,546,Porter
201500704018371636101,516,RSLP
201500704018371636101,586,RSLPS
201500704018371636101,573,UniNE
201500704071371637971,722,NoStem
201500704071371637971,608,Porter
201500704071371637971,571,RSLP
201500704071371637971,689,RSLPS
201500704071371637971,667,UniNE
201500704623371637681,479,NoStem
201500704623371637681,442,Porter
201500704623371637681,411,RSLP
201500704623371637681,455,RSLPS
201500704623371637681,457,UniNE
201500704996371636711,510,NoStem
201500704996371636711,453,Porter
201500704996371636711,426,RSLP
201500704996371636711,480,RSLPS
201500704996371636711,473,UniNE
201500705212371641401,472,NoStem
201500705212371641401,434,Porter
201500705212371641401,411,RSLP
201500705212371641401,455,RSLPS
201500705212371641401,448,UniNE
201500705215371637481,539,NoStem
201500705215371637481,485,Porter
201500705215371637481,452,RSLP
201500705215371637481,509,RSLPS
201500705215371637481,505,UniNE
201500705440371636214,376,NoStem
201500705440371636214,342,Porter
201500705440371636214,324,RSLP
201500705440371636214,356,RSLPS
201500705440371636214,355,UniNE
201500705720371636851,24,NoStem
201500705720371636851,24,Porter
201500705720371636851,23,RSLP
201500705720371636851,24,RSLPS
201500705720371636851,24,UniNE
201500706245371637261,253,NoStem
201500706245371637261,234,Porter
201500706245371637261,226,RSLP
201500706245371637261,249,RSLPS
201500706245371637261,245,UniNE
201500706577371636551,603,NoStem
201500706577371636551,532,Porter
201500706577371636551,507,RSLP
201500706577371636551,583,RSLPS
201500706577371636551,574,UniNE
201500706820371636431,526,NoStem
201500706820371636431,471,Porter
201500706820371636431,438,RSLP
201500706820371636431,507,RSLPS
201500706820371636431,496,UniNE
201500706867371636841,700,NoStem
201500706867371636841,616,Porter
201500706867371636841,576,RSLP
201500706867371636841,674,RSLPS
201500706867371636841,659,UniNE
201500707130371636481,419,NoStem
201500707130371636481,379,Porter
201500707130371636481,364,RSLP
201500707130371636481,407,RSLPS
201500707130371636481,396,UniNE
201500707277371636651,442,NoStem
201500707277371636651,413,Porter
201500707277371636651,397,RSLP
201500707277371636651,424,RSLPS
201500707277371636651,418,UniNE
201500707417371636852,426,NoStem
201500707417371636852,385,Porter
201500707417371636852,357,RSLP
201500707417371636852,408,RSLPS
201500707417371636852,404,UniNE
201500707505371636991,506,NoStem
201500707505371636991,462,Porter
201500707505371636991,425,RSLP
201500707505371636991,497,RSLPS
201500707505371636991,482,UniNE
201500707702371638301,302,NoStem
201500707702371638301,272,Porter
201500707702371638301,253,RSLP
201500707702371638301,291,RSLPS
201500707702371638301,291,UniNE
201500707827371636711,519,NoStem
201500707827371636711,473,Porter
201500707827371636711,448,RSLP
201500707827371636711,497,RSLPS
201500707827371636711,495,UniNE
201500708299371636591,402,NoStem
201500708299371636591,368,Porter
201500708299371636591,353,RSLP
201500708299371636591,390,RSLPS
201500708299371636591,382,UniNE
201500709203371637891,305,NoStem
201500709203371637891,275,Porter
201500709203371637891,257,RSLP
201500709203371637891,294,RSLPS
201500709203371637891,294,UniNE
201500709412371637131,597,NoStem
201500709412371637131,538,Porter
201500709412371637131,510,RSLP
201500709412371637131,569,RSLPS
201500709412371637131,560,UniNE
201500709636371637701,797,NoStem
201500709636371637701,671,Porter
201500709636371637701,629,RSLP
201500709636371637701,751,RSLPS
201500709636371637701,722,UniNE
201500709666371637291,960,NoStem
201500709666371637291,818,Porter
201500709666371637291,766,RSLP
201500709666371637291,905,RSLPS
201500709666371637291,881,UniNE
201500709739371637951,717,NoStem
201500709739371637951,644,Porter
201500709739371637951,597,RSLP
201500709739371637951,691,RSLPS
201500709739371637951,684,UniNE
201500710051371636781,368,NoStem
201500710051371636781,340,Porter
201500710051371636781,326,RSLP
201500710051371636781,359,RSLPS
201500710051371636781,357,UniNE
201500710261371638751,501,NoStem
201500710261371638751,454,Porter
201500710261371638751,431,RSLP
201500710261371638751,489,RSLPS
201500710261371638751,484,UniNE
201500710632371637061,446,NoStem
201500710632371637061,398,Porter
201500710632371637061,369,RSLP
201500710632371637061,429,RSLPS
201500710632371637061,422,UniNE
201500710852371636901,551,NoStem
201500710852371636901,495,Porter
201500710852371636901,460,RSLP
201500710852371636901,530,RSLPS
201500710852371636901,524,UniNE
201500711742371638442,296,NoStem
201500711742371638442,267,Porter
201500711742371638442,250,RSLP
201500711742371638442,287,RSLPS
201500711742371638442,287,UniNE
201500712072371637181,329,NoStem
201500712072371637181,294,Porter
201500712072371637181,273,RSLP
201500712072371637181,318,RSLPS
201500712072371637181,311,UniNE
201500713107371637391,351,NoStem
201500713107371637391,321,Porter
201500713107371637391,303,RSLP
201500713107371637391,338,RSLPS
201500713107371637391,336,UniNE
201500713118371637123,415,NoStem
201500713118371637123,379,Porter
201500713118371637123,357,RSLP
201500713118371637123,401,RSLPS
201500713118371637123,396,UniNE
201500713132371637471,1060,NoStem
201500713132371637471,857,Porter
201500713132371637471,796,RSLP
201500713132371637471,1002,RSLPS
201500713132371637471,962,UniNE
201500713145371637461,418,NoStem
201500713145371637461,383,Porter
201500713145371637461,362,RSLP
201500713145371637461,404,RSLPS
201500713145371637461,402,UniNE
201500713572371637154,516,NoStem
201500713572371637154,460,Porter
201500713572371637154,431,RSLP
201500713572371637154,493,RSLPS
201500713572371637154,480,UniNE
201500714252371637501,426,NoStem
201500714252371637501,376,Porter
201500714252371637501,360,RSLP
201500714252371637501,410,RSLPS
201500714252371637501,406,UniNE
201500715954371637771,582,NoStem
201500715954371637771,518,Porter
201500715954371637771,476,RSLP
201500715954371637771,554,RSLPS
201500715954371637771,542,UniNE
201500716658371637531,849,NoStem
201500716658371637531,741,Porter
201500716658371637531,682,RSLP
201500716658371637531,799,RSLPS
201500716658371637531,781,UniNE
201500716897371637531,477,NoStem
201500716897371637531,439,Porter
201500716897371637531,417,RSLP
201500716897371637531,463,RSLPS
201500716897371637531,456,UniNE
201500717076371637881,619,NoStem
201500717076371637881,562,Porter
201500717076371637881,529,RSLP
201500717076371637881,594,RSLPS
201500717076371637881,585,UniNE
201500717377371637891,307,NoStem
201500717377371637891,282,Porter
201500717377371637891,268,RSLP
201500717377371637891,300,RSLPS
201500717377371637891,297,UniNE
201500717411371637711,317,NoStem
201500717411371637711,286,Porter
201500717411371637711,268,RSLP
201500717411371637711,305,RSLPS
201500717411371637711,300,UniNE
201500717897371637832,59,NoStem
201500717897371637832,58,Porter
201500717897371637832,56,RSLP
201500717897371637832,58,RSLPS
201500717897371637832,58,UniNE
201500717898371639442,491,NoStem
201500717898371639442,451,Porter
201500717898371639442,432,RSLP
201500717898371639442,474,RSLPS
201500717898371639442,471,UniNE
201500718378371637891,284,NoStem
201500718378371637891,263,Porter
201500718378371637891,243,RSLP
201500718378371637891,271,RSLPS
201500718378371637891,269,UniNE
201500718434371637761,431,NoStem
201500718434371637761,392,Porter
201500718434371637761,374,RSLP
201500718434371637761,409,RSLPS
201500718434371637761,406,UniNE
201500718775371637711,375,NoStem
201500718775371637711,343,Porter
201500718775371637711,329,RSLP
201500718775371637711,363,RSLPS
201500718775371637711,364,UniNE
201500719005371638663,819,NoStem
201500719005371638663,704,Porter
201500719005371638663,659,RSLP
201500719005371638663,788,RSLPS
201500719005371638663,769,UniNE
201500719167371638752,407,NoStem
201500719167371638752,384,Porter
201500719167371638752,368,RSLP
201500719167371638752,400,RSLPS
201500719167371638752,390,UniNE
201500719455371637841,581,NoStem
201500719455371637841,512,Porter
201500719455371637841,480,RSLP
201500719455371637841,554,RSLPS
201500719455371637841,543,UniNE
201500719576371637991,502,NoStem
201500719576371637991,451,Porter
201500719576371637991,420,RSLP
201500719576371637991,488,RSLPS
201500719576371637991,472,UniNE
201500719650371639631,442,NoStem
201500719650371639631,407,Porter
201500719650371639631,386,RSLP
201500719650371639631,429,RSLPS
201500719650371639631,425,UniNE
201500719664371637823,542,NoStem
201500719664371637823,481,Porter
201500719664371637823,451,RSLP
201500719664371637823,520,RSLPS
201500719664371637823,511,UniNE
201500720006371640361,83,NoStem
201500720006371640361,83,Porter
201500720006371640361,82,RSLP
201500720006371640361,82,RSLPS
201500720006371640361,82,UniNE
201500720189371638901,6,NoStem
201500720189371638901,6,Porter
201500720189371638901,6,RSLP
201500720189371638901,6,RSLPS
201500720189371638901,6,UniNE
201500720322371637951,1882,NoStem
201500720322371637951,1476,Porter
201500720322371637951,1358,RSLP
201500720322371637951,1739,RSLPS
201500720322371637951,1659,UniNE
201500720586371638511,131,NoStem
201500720586371638511,127,Porter
201500720586371638511,124,RSLP
201500720586371638511,130,RSLPS
201500720586371638511,129,UniNE
201500720921371638101,293,NoStem
201500720921371638101,264,Porter
201500720921371638101,246,RSLP
201500720921371638101,282,RSLPS
201500720921371638101,283,UniNE
201500720978371638091,227,NoStem
201500720978371638091,209,Porter
201500720978371638091,196,RSLP
201500720978371638091,217,RSLPS
201500720978371638091,216,UniNE
201500721537371638191,913,NoStem
201500721537371638191,775,Porter
201500721537371638191,729,RSLP
201500721537371638191,866,RSLPS
201500721537371638191,842,UniNE
201500721755371638251,1119,NoStem
201500721755371638251,914,Porter
201500721755371638251,840,RSLP
201500721755371638251,1031,RSLPS
201500721755371638251,993,UniNE
201500722066371638321,362,NoStem
201500722066371638321,336,Porter
201500722066371638321,317,RSLP
201500722066371638321,347,RSLPS
201500722066371638321,348,UniNE
201500722777371638171,666,NoStem
201500722777371638171,553,Porter
201500722777371638171,519,RSLP
201500722777371638171,628,RSLPS
201500722777371638171,607,UniNE
201500722952371638522,651,NoStem
201500722952371638522,587,Porter
201500722952371638522,554,RSLP
201500722952371638522,627,RSLPS
201500722952371638522,615,UniNE
201500722998371638471,321,NoStem
201500722998371638471,284,Porter
201500722998371638471,269,RSLP
201500722998371638471,305,RSLPS
201500722998371638471,301,UniNE
201500723132371638241,676,NoStem
201500723132371638241,599,Porter
201500723132371638241,550,RSLP
201500723132371638241,641,RSLPS
201500723132371638241,624,UniNE
201500723146371638241,530,NoStem
201500723146371638241,468,Porter
201500723146371638241,441,RSLP
201500723146371638241,513,RSLPS
201500723146371638241,501,UniNE
201500723431371638241,467,NoStem
201500723431371638241,441,Porter
201500723431371638241,420,RSLP
201500723431371638241,452,RSLPS
201500723431371638241,446,UniNE
201500723668371638301,761,NoStem
201500723668371638301,671,Porter
201500723668371638301,634,RSLP
201500723668371638301,726,RSLPS
201500723668371638301,708,UniNE
201500723724371640161,582,NoStem
201500723724371640161,507,Porter
201500723724371640161,481,RSLP
201500723724371640161,561,RSLPS
201500723724371640161,548,UniNE
201500724592371638441,479,NoStem
201500724592371638441,435,Porter
201500724592371638441,403,RSLP
201500724592371638441,456,RSLPS
201500724592371638441,447,UniNE
201500724873371638393,931,NoStem
201500724873371638393,799,Porter
201500724873371638393,746,RSLP
201500724873371638393,886,RSLPS
201500724873371638393,859,UniNE
201500725528371639351,1291,NoStem
201500725528371639351,1064,Porter
201500725528371639351,983,RSLP
201500725528371639351,1206,RSLPS
201500725528371639351,1164,UniNE
201500725640371638791,867,NoStem
201500725640371638791,744,Porter
201500725640371638791,698,RSLP
201500725640371638791,818,RSLPS
201500725640371638791,785,UniNE
201500725770371638531,724,NoStem
201500725770371638531,639,Porter
201500725770371638531,597,RSLP
201500725770371638531,688,RSLPS
201500725770371638531,655,UniNE
201500725855371639521,491,NoStem
201500725855371639521,458,Porter
201500725855371639521,433,RSLP
201500725855371639521,479,RSLPS
201500725855371639521,478,UniNE
201500725968371638521,549,NoStem
201500725968371638521,485,Porter
201500725968371638521,461,RSLP
201500725968371638521,528,RSLPS
201500725968371638521,520,UniNE
201500726688371638861,747,NoStem
201500726688371638861,657,Porter
201500726688371638861,620,RSLP
201500726688371638861,727,RSLPS
201500726688371638861,711,UniNE
201500726745371638791,473,NoStem
201500726745371638791,436,Porter
201500726745371638791,420,RSLP
201500726745371638791,461,RSLPS
201500726745371638791,456,UniNE
201500727260371639041,575,NoStem
201500727260371639041,505,Porter
201500727260371639041,469,RSLP
201500727260371639041,552,RSLPS
201500727260371639041,543,UniNE
201500727359371639742,727,NoStem
201500727359371639742,615,Porter
201500727359371639742,571,RSLP
201500727359371639742,673,RSLPS
201500727359371639742,658,UniNE
201500727393371638681,525,NoStem
201500727393371638681,484,Porter
201500727393371638681,456,RSLP
201500727393371638681,506,RSLPS
201500727393371638681,499,UniNE
201500727963371638724,405,NoStem
201500727963371638724,382,Porter
201500727963371638724,361,RSLP
201500727963371638724,391,RSLPS
201500727963371638724,383,UniNE
201500728014371638791,574,NoStem
201500728014371638791,502,Porter
201500728014371638791,473,RSLP
201500728014371638791,554,RSLPS
201500728014371638791,537,UniNE
201500728225371639461,847,NoStem
201500728225371639461,730,Porter
201500728225371639461,677,RSLP
201500728225371639461,803,RSLPS
201500728225371639461,773,UniNE
201500728240371638743,396,NoStem
201500728240371638743,371,Porter
201500728240371638743,348,RSLP
201500728240371638743,384,RSLPS
201500728240371638743,383,UniNE
201500728336371638881,303,NoStem
201500728336371638881,272,Porter
201500728336371638881,253,RSLP
201500728336371638881,290,RSLPS
201500728336371638881,291,UniNE
201500728384371638791,1065,NoStem
201500728384371638791,898,Porter
201500728384371638791,835,RSLP
201500728384371638791,1007,RSLPS
201500728384371638791,972,UniNE
201500728394371638754,283,NoStem
201500728394371638754,259,Porter
201500728394371638754,243,RSLP
201500728394371638754,273,RSLPS
201500728394371638754,267,UniNE
201500728839371639431,727,NoStem
201500728839371639431,631,Porter
201500728839371639431,589,RSLP
201500728839371639431,694,RSLPS
201500728839371639431,674,UniNE
201500729075371638861,381,NoStem
201500729075371638861,355,Porter
201500729075371638861,342,RSLP
201500729075371638861,376,RSLPS
201500729075371638861,369,UniNE
201500729109371638833,839,NoStem
201500729109371638833,736,Porter
201500729109371638833,699,RSLP
201500729109371638833,817,RSLPS
201500729109371638833,796,UniNE
201500729682371639041,910,NoStem
201500729682371639041,793,Porter
201500729682371639041,739,RSLP
201500729682371639041,866,RSLPS
201500729682371639041,850,UniNE
201500730057371639011,637,NoStem
201500730057371639011,577,Porter
201500730057371639011,533,RSLP
201500730057371639011,605,RSLPS
201500730057371639011,598,UniNE
201500730067371638954,304,NoStem
201500730067371638954,288,Porter
201500730067371638954,274,RSLP
201500730067371638954,296,RSLPS
201500730067371638954,296,UniNE
201500730259371639461,720,NoStem
201500730259371639461,626,Porter
201500730259371639461,582,RSLP
201500730259371639461,690,RSLPS
201500730259371639461,669,UniNE
201500730310371639041,420,NoStem
201500730310371639041,381,Porter
201500730310371639041,356,RSLP
201500730310371639041,406,RSLPS
201500730310371639041,405,UniNE
201500730491371639701,237,NoStem
201500730491371639701,222,Porter
201500730491371639701,210,RSLP
201500730491371639701,231,RSLPS
201500730491371639701,230,UniNE
201500810046371639931,1376,NoStem
201500810046371639931,1141,Porter
201500810046371639931,1059,RSLP
201500810046371639931,1294,RSLPS
201500810046371639931,1245,UniNE
201600700136371639291,590,NoStem
201600700136371639291,520,Porter
201600700136371639291,497,RSLP
201600700136371639291,568,RSLPS
201600700136371639291,558,UniNE
201600700490371639931,632,NoStem
201600700490371639931,556,Porter
201600700490371639931,516,RSLP
201600700490371639931,598,RSLPS
201600700490371639931,586,UniNE
201600700921371639801,403,NoStem
201600700921371639801,377,Porter
201600700921371639801,357,RSLP
201600700921371639801,393,RSLPS
201600700921371639801,388,UniNE
201600701275371639601,471,NoStem
201600701275371639601,428,Porter
201600701275371639601,406,RSLP
201600701275371639601,451,RSLPS
201600701275371639601,450,UniNE
201600701526371639702,408,NoStem
201600701526371639702,369,Porter
201600701526371639702,343,RSLP
201600701526371639702,393,RSLPS
201600701526371639702,389,UniNE
201600701670371639591,599,NoStem
201600701670371639591,524,Porter
201600701670371639591,490,RSLP
201600701670371639591,574,RSLPS
201600701670371639591,563,UniNE
201600702345371639521,527,NoStem
201600702345371639521,476,Porter
201600702345371639521,451,RSLP
201600702345371639521,506,RSLPS
201600702345371639521,499,UniNE
201600702534371639521,490,NoStem
201600702534371639521,442,Porter
201600702534371639521,419,RSLP
201600702534371639521,468,RSLPS
201600702534371639521,464,UniNE
201600702569371639521,779,NoStem
201600702569371639521,679,Porter
201600702569371639521,634,RSLP
201600702569371639521,743,RSLPS
201600702569371639521,723,UniNE
201600702592371639521,574,NoStem
201600702592371639521,505,Porter
201600702592371639521,477,RSLP
201600702592371639521,539,RSLPS
201600702592371639521,532,UniNE
201600702595371639741,420,NoStem
201600702595371639741,380,Porter
201600702595371639741,354,RSLP
201600702595371639741,400,RSLPS
201600702595371639741,394,UniNE
201600703136371639931,516,NoStem
201600703136371639931,466,Porter
201600703136371639931,444,RSLP
201600703136371639931,501,RSLPS
201600703136371639931,498,UniNE
201600703168371639604,364,NoStem
201600703168371639604,336,Porter
201600703168371639604,316,RSLP
201600703168371639604,352,RSLPS
201600703168371639604,351,UniNE
201600703760371640503,638,NoStem
201600703760371640503,573,Porter
201600703760371640503,540,RSLP
201600703760371640503,615,RSLPS
201600703760371640503,605,UniNE
201600704127371639731,658,NoStem
201600704127371639731,587,Porter
201600704127371639731,543,RSLP
201600704127371639731,636,RSLPS
201600704127371639731,622,UniNE
201600704192371639741,707,NoStem
201600704192371639741,612,Porter
201600704192371639741,576,RSLP
201600704192371639741,669,RSLPS
201600704192371639741,657,UniNE
201600704669371641272,503,NoStem
201600704669371641272,448,Porter
201600704669371641272,425,RSLP
201600704669371641272,484,RSLPS
201600704669371641272,476,UniNE
201600705258371641271,85,NoStem
201600705258371641271,83,Porter
201600705258371641271,79,RSLP
201600705258371641271,84,RSLPS
201600705258371641271,84,UniNE
201600705535371639862,653,NoStem
201600705535371639862,598,Porter
201600705535371639862,561,RSLP
201600705535371639862,631,RSLPS
201600705535371639862,624,UniNE
201600705557371639871,1109,NoStem
201600705557371639871,946,Porter
201600705557371639871,881,RSLP
201600705557371639871,1053,RSLPS
201600705557371639871,1026,UniNE
201600705627371639881,671,NoStem
201600705627371639881,583,Porter
201600705627371639881,548,RSLP
201600705627371639881,643,RSLPS
201600705627371639881,631,UniNE
201600705731371639891,694,NoStem
201600705731371639891,598,Porter
201600705731371639891,558,RSLP
201600705731371639891,659,RSLPS
201600705731371639891,647,UniNE
201600705759371639891,694,NoStem
201600705759371639891,599,Porter
201600705759371639891,559,RSLP
201600705759371639891,659,RSLPS
201600705759371639891,648,UniNE
201600705865371639881,694,NoStem
201600705865371639881,600,Porter
201600705865371639881,559,RSLP
201600705865371639881,660,RSLPS
201600705865371639881,649,UniNE
201600705890371639891,671,NoStem
201600705890371639891,583,Porter
201600705890371639891,548,RSLP
201600705890371639891,643,RSLPS
201600705890371639891,631,UniNE
201600706301371640071,290,NoStem
201600706301371640071,261,Porter
201600706301371640071,243,RSLP
201600706301371640071,278,RSLPS
201600706301371640071,278,UniNE
201600707198371640193,568,NoStem
201600707198371640193,499,Porter
201600707198371640193,458,RSLP
201600707198371640193,528,RSLPS
201600707198371640193,520,UniNE
201600707270371640551,391,NoStem
201600707270371640551,357,Porter
201600707270371640551,338,RSLP
201600707270371640551,382,RSLPS
201600707270371640551,376,UniNE
201600707889371640511,253,NoStem
201600707889371640511,239,Porter
201600707889371640511,223,RSLP
201600707889371640511,246,RSLPS
201600707889371640511,248,UniNE
201600709374371640221,567,NoStem
201600709374371640221,504,Porter
201600709374371640221,473,RSLP
201600709374371640221,543,RSLPS
201600709374371640221,540,UniNE
201600709457371640342,673,NoStem
201600709457371640342,609,Porter
201600709457371640342,579,RSLP
201600709457371640342,650,RSLPS
201600709457371640342,640,UniNE
201600709661371640271,443,NoStem
201600709661371640271,403,Porter
201600709661371640271,380,RSLP
201600709661371640271,424,RSLPS
201600709661371640271,418,UniNE
201600710025371640284,329,NoStem
201600710025371640284,304,Porter
201600710025371640284,285,RSLP
201600710025371640284,314,RSLPS
201600710025371640284,315,UniNE
201600710143371641471,692,NoStem
201600710143371641471,613,Porter
201600710143371641471,574,RSLP
201600710143371641471,661,RSLPS
201600710143371641471,646,UniNE
201600711213371640481,516,NoStem
201600711213371640481,454,Porter
201600711213371640481,418,RSLP
201600711213371640481,476,RSLPS
201600711213371640481,471,UniNE
201600711393371640481,251,NoStem
201600711393371640481,238,Porter
201600711393371640481,223,RSLP
201600711393371640481,246,RSLPS
201600711393371640481,246,UniNE
201600713856371640791,53,NoStem
201600713856371640791,52,Porter
201600713856371640791,49,RSLP
201600713856371640791,51,RSLPS
201600713856371640791,52,UniNE
201600713967371640961,254,NoStem
201600713967371640961,235,Porter
201600713967371640961,226,RSLP
201600713967371640961,246,RSLPS
201600713967371640961,245,UniNE
201600715115371640971,985,NoStem
201600715115371640971,832,Porter
201600715115371640971,762,RSLP
201600715115371640971,913,RSLPS
201600715115371640971,876,UniNE
201600715898371641321,210,NoStem
201600715898371641321,196,Porter
201600715898371641321,190,RSLP
201600715898371641321,205,RSLPS
201600715898371641321,205,UniNE
201600716058371641121,329,NoStem
201600716058371641121,301,Porter
201600716058371641121,285,RSLP
201600716058371641121,319,RSLPS
201600716058371641121,314,UniNE
201600717923371641191,509,NoStem
201600717923371641191,459,Porter
201600717923371641191,425,RSLP
201600717923371641191,494,RSLPS
201600717923371641191,479,UniNE
201600718269371641671,582,NoStem
201600718269371641671,511,Porter
201600718269371641671,491,RSLP
201600718269371641671,552,RSLPS
201600718269371641671,547,UniNE
201600718567371641381,293,NoStem
201600718567371641381,276,Porter
201600718567371641381,262,RSLP
201600718567371641381,289,RSLPS
201600718567371641381,287,UniNE
201600718888371641401,619,NoStem
201600718888371641401,537,Porter
201600718888371641401,505,RSLP
201600718888371641401,588,RSLPS
201600718888371641401,568,UniNE
201600719323371641381,373,NoStem
201600719323371641381,338,Porter
201600719323371641381,327,RSLP
201600719323371641381,364,RSLPS
201600719323371641381,362,UniNE
201600719924371641591,611,NoStem
201600719924371641591,547,Porter
201600719924371641591,517,RSLP
201600719924371641591,590,RSLPS
201600719924371641591,577,UniNE
201600720627371641591,725,NoStem
201600720627371641591,639,Porter
201600720627371641591,601,RSLP
201600720627371641591,695,RSLPS
201600720627371641591,680,UniNE
201600720694371641561,434,NoStem
201600720694371641561,393,Porter
201600720694371641561,379,RSLP
201600720694371641561,416,RSLPS
201600720694371641561,418,UniNE
201600720820371641591,723,NoStem
201600720820371641591,634,Porter
201600720820371641591,599,RSLP
201600720820371641591,693,RSLPS
201600720820371641591,674,UniNE
201600721344371641563,372,NoStem
201600721344371641563,342,Porter
201600721344371641563,321,RSLP
201600721344371641563,348,RSLPS
201600721344371641563,348,UniNE
201600721930371641671,324,NoStem
201600721930371641671,298,Porter
201600721930371641671,279,RSLP
201600721930371641671,311,RSLPS
201600721930371641671,312,UniNE
201600812524371641253,375,NoStem
201600812524371641253,327,Porter
201600812524371641253,307,RSLP
201600812524371641253,357,RSLPS
201600812524371641253,355,UniNE
200900214325371639922,698,NoStem
200900214325371639922,616,Porter
200900214325371639922,570,RSLP
200900214325371639922,659,RSLPS
200900214325371639922,634,UniNE
201300220824371632173,912,NoStem
201300220824371632173,770,Porter
201300220824371632173,714,RSLP
201300220824371632173,864,RSLPS
201300220824371632173,832,UniNE
201300221640371632422,914,NoStem
201300221640371632422,772,Porter
201300221640371632422,726,RSLP
201300221640371632422,863,RSLPS
201300221640371632422,840,UniNE
201300222846371632871,748,NoStem
201300222846371632871,655,Porter
201300222846371632871,612,RSLP
201300222846371632871,724,RSLPS
201300222846371632871,697,UniNE
201300224495371633931,35,NoStem
201300224495371633931,34,Porter
201300224495371633931,33,RSLP
201300224495371633931,34,RSLPS
201300224495371633931,35,UniNE
201300225863371632231,575,NoStem
201300225863371632231,519,Porter
201300225863371632231,490,RSLP
201300225863371632231,557,RSLPS
201300225863371632231,551,UniNE
201300226343371632161,32,NoStem
201300226343371632161,32,Porter
201300226343371632161,32,RSLP
201300226343371632161,32,RSLPS
201300226343371632161,32,UniNE
201300227184371634495,589,NoStem
201300227184371634495,544,Porter
201300227184371634495,508,RSLP
201300227184371634495,569,RSLPS
201300227184371634495,561,UniNE
201400200238371632351,782,NoStem
201400200238371632351,686,Porter
201400200238371632351,633,RSLP
201400200238371632351,748,RSLPS
201400200238371632351,725,UniNE
201400200316371632741,460,NoStem
201400200316371632741,432,Porter
201400200316371632741,412,RSLP
201400200316371632741,448,RSLPS
201400200316371632741,447,UniNE
201400200916371632141,988,NoStem
201400200916371632141,847,Porter
201400200916371632141,791,RSLP
201400200916371632141,938,RSLPS
201400200916371632141,913,UniNE
201400200925371632291,1084,NoStem
201400200925371632291,936,Porter
201400200925371632291,868,RSLP
201400200925371632291,1044,RSLPS
201400200925371632291,1007,UniNE
201400201599371632251,28,NoStem
201400201599371632251,28,Porter
201400201599371632251,28,RSLP
201400201599371632251,28,RSLPS
201400201599371632251,28,UniNE
201400201629371633351,220,NoStem
201400201629371633351,207,Porter
201400201629371633351,195,RSLP
201400201629371633351,216,RSLPS
201400201629371633351,213,UniNE
201400703445371632771,589,NoStem
201400703445371632771,535,Porter
201400703445371632771,500,RSLP
201400703445371632771,562,RSLPS
201400703445371632771,554,UniNE
201400720036371636871,719,NoStem
201400720036371636871,634,Porter
201400720036371636871,598,RSLP
201400720036371636871,687,RSLPS
201400720036371636871,669,UniNE
201400801641371633361,444,NoStem
201400801641371633361,408,Porter
201400801641371633361,386,RSLP
201400801641371633361,422,RSLPS
201400801641371633361,415,UniNE
